"Dendritic cell"	"Natural killer (NK) cell"	"CD4+ T cell"	"B cell"	"Monocyte:CD16-"	"Natural killer T (NKT) cell"	"Naive CD4+ T cell"	"Monocyte:CD16+"	"Neutrophil"	"Naive CD8+ T cell"	"Regulatory T (Treg) cell"	"Plasma cell"	"Megakaryocyte"	"Plasmacytoid dendritic cell"	"MKI67+ progenitor cell"	"Exhausted CD8+ T cell"	"Macrophages"	"Endothelial cell"	"Mast cell"	"Fibroblast"	"keratinocyte"	"Basal cell"	"Myofibroblast"
"KLRD1"	0.0703414232825997	2.13950151057402	0.0366377254078809	0.172580840498971	0.014253993266958	1.16910883175703	0.0102254527534804	0.0125710865010476	0.070203922587349	0.0181043663471778	0.0246350364963504	0.160377358490566	0.146554548432893	0.138643067846608	0.984334203655353	0.121212121212121	0.0241149307337096	0.135025137658607	0.0408163265306122	0.0408388520971302	0.0409203637365665	0.0117295562686732	0.0914519170333124
"CTSW"	0.165569724393254	2.42703927492447	0.324396527048946	0.244883129465908	0.0277200773583554	1.61049686958838	0.171491930516201	0.0269380425022448	0.0942979607741265	0.87362442314519	0.157846715328467	0.19811320754717	0.316260784099596	0.367256637168142	1.59138381201044	0.5	0.0328373524884556	0.00766100071821882	0.114285714285714	0.00496688741721854	0.0354092036373657	0.0073033086201173	0.0087994971715902
"CST7"	9.08782394076512	3.6691087613293	0.295200839614541	0.361753663558193	0.0496382780603109	2.95957106700413	0.0278427990636935	0.0287339120023945	0.135861800233797	0.0241391551295705	0.319343065693431	0.320754716981132	0.808889374249208	0.261061946902655	2.06788511749347	0.522727272727273	1.04566444330426	0.0481206607613119	0.489795918367347	0.0466335540838852	0.414577018462386	0.0281066725683302	0.0813953488372093
"CD247"	0.199300699300699	1.93557401812689	0.856216009922717	0.221024585200436	0.0291526394957381	0.849407219928067	0.820869779475176	0.0197545645016462	0.0804649954539551	0.599929002484913	0.977189781021898	0.216981132075472	0.580648684066834	0.148967551622419	1.70626631853786	0.916666666666667	0.0625962031811185	0.0409384725879818	0.00816326530612245	0.0171081677704194	0.0668228162028107	0.0116189000774593	0.027027027027027
"CCL4"	0.22110242698478	2.36487915407855	0.0307222593264002	0.243066489039603	0.509633980373899	1.57386439323298	0.0181101392139953	0.441484585453457	0.228211456033251	0.0159744408945687	0.0264598540145985	0.443396226415094	0.585890575515999	0.13716814159292	1.79895561357702	0.0909090909090909	1.81580297588507	0.035432128321762	0.0693877551020408	0.0554635761589404	0.0486359878754478	0.0320902954520305	0.0194846008799497
"CCL5"	1.22871246400658	8.72696374622356	1.57952485449862	1.26232287755844	0.145763197478691	13.0371653123751	0.0922754712332142	0.113139778509428	0.503571892453565	0.352147674831381	0.393248175182482	1.22641509433962	2.73692257289505	0.933628318584071	6.48825065274151	2.65151515151515	0.277578245253976	0.0739765381853005	0.0204081632653061	0.109547461368653	0.574400661339212	0.0610822175500719	0.120993086109365
"KLRB1"	0.506993006993007	2.45823262839879	2.13653277359031	0.294901295870171	0.0281498459995702	2.03796456640469	0.190834051989651	0.0308290930859024	0.110274061566437	0.0386936457223997	0.402372262773723	0.226415094339623	1.19941028721197	0.162241887905605	1.25195822454308	1.48484848484848	0.196511031298102	0.0141249700742159	0.0775510204081633	0.0242825607064018	0.240424359327638	0.0295452030541109	0.0260842237586424
"GZMM"	0.179144385026738	1.80981873111782	0.575135960309131	0.248758629042025	0.0273619368240097	1.70181164246703	0.526549217691265	0.0257407961688117	0.0850110403948565	1.08519701810437	0.335766423357664	0.188679245283019	0.360926067489352	0.171091445427729	0.990861618798956	0.651515151515151	0.0374551051821447	0.0105338759875509	0.00408163265306122	0.0107615894039735	0.0553871589969689	0.00774593338497289	0.011313639220616
"GZMH"	0.102426984779926	2.37364048338369	0.0444614063543555	0.308465544386581	0.0292242676026073	3.37784734248035	0.0193421214734508	0.0245435498353786	0.0992336667099623	0.0159744408945687	0.0474452554744526	0.273584905660377	0.181282079283608	0.255162241887906	2.08485639686684	0.113636363636364	0.025654181631606	0.00574575053866411	0	0.00772626931567329	0.018600165334803	0.00320902954520305	0.00219987429289755
"EFHD2"	2.72357054709996	2.78353474320242	0.271348153802118	0.707036453917888	3.0241386720149	1.75995737311842	0.111494394480719	3.61418736905118	1.58825821535264	0.124600638977636	0.259124087591241	1.13207547169811	0.250846347056896	1.03687315634218	2.18276762402089	0.378787878787879	1.73935351462288	0.895858271486713	0.224489795918367	0.397626931567329	0.136125654450262	0.76640478034746	0.298240100565682
"HCST"	1.67071164129988	4.82228096676737	2.46484114111249	1.13491582899358	2.8732898789485	4.84054882110031	1.7232967845263	2.64471715055373	1.76561891154695	3.28079517216897	2.05656934306569	3.19811320754717	1.22911433875723	3.20206489675516	3.45691906005222	2.84090909090909	1.93842996408415	0.0402202537706488	0.787755102040816	0.0676048565121413	0.152934692752824	0.0630740289919221	0.0427404148334381
"PLAC8"	0.479432332373509	1.87749244712991	0.61244156091976	1.73622381010052	0.998639065969486	0.89170107899294	0.862141185166934	3.08829691709069	0.519353162748409	0.881079162229322	0.312956204379562	0.962264150943396	0.132903789450693	8.74483775811209	1.07180156657963	1.03030303030303	0.0851718830169318	0.0418960976777592	0.00408163265306122	0.0135209713024283	0.0221824193992835	0.0104016819741065	0.0166561910747957
"ABHD17A"	0.702797202797203	1.66268882175227	0.656425913557867	0.510233741068185	0.539646157152066	1.22991874250699	0.456079832450413	0.700987728225082	0.347123002987401	0.578274760383387	0.638686131386861	0.462264150943396	0.326744566997925	0.715339233038348	1.56919060052219	0.795454545454545	0.366854797331965	1.0653579123773	0.0938775510204082	0.443432671081678	0.131165610360981	0.942790749142415	0.675675675675676
"ARL4C"	4.19827231591937	2.69554380664653	2.39328308367522	0.749666949255177	1.07850440512857	2.62268549353936	1.20660342491068	0.679137982639928	0.389725938433563	0.901668441604544	1.74452554744526	1.14150943396226	0.987004477448946	3.49115044247788	3.16710182767624	2.09090909090909	2.35761929194459	0.41608810150826	1.00816326530612	0.447847682119205	0.171948195095068	0.194090959389178	0.288183532369579
"HOPX"	0.735911147675854	1.71495468277946	0.325923098940941	0.25784183117355	0.0159730678318172	0.786266151591848	0.0134286066280646	0.0296318467524693	0.0544226522925055	0.0198793042243521	0.0602189781021898	0.0849056603773585	0.334498198099814	0.205014749262537	1.22715404699739	0.28030303030303	0.237557721908671	0.852765142446732	0.0612244897959184	0.177152317880795	12.8642876825572	7.78576961380989	2.53865493400377
"JAK1"	2.79370629370629	2.25173716012085	1.41847151989314	1.43865810827177	1.22376620585918	1.43872385773278	1.09794258962671	2.0215504340018	0.712560072736719	1.17287894923678	1.53284671532847	1.50943396226415	0.81926395107568	1.98082595870206	2.37467362924282	1.54545454545455	1.0159055926116	3.03423509695954	0.253061224489796	1.61203090507726	0.350096445301736	1.03452473165874	1.46668761785041
"ITGB2"	3.04874537227478	2.9666163141994	0.994656998378017	1.09361753663558	4.48234367165676	2.05747968562675	0.634101268941727	5.50164621370847	2.67508767372386	0.680511182108626	0.829379562043796	1.5377358490566	0.435404608496232	1.38495575221239	2.56005221932115	0.878787878787879	2.5064135454079	0.03255925305243	0.0775510204081633	0.0402869757174393	0.0808762744557729	0.0212459887130685	0.0194846008799497
"SEPT7"	2.58658988070753	2.37749244712991	1.83770632573228	2.02543296596827	1.21323687414942	2.27940588783802	1.37008747074042	1.84615384615385	0.743992726328095	1.7057152999645	1.41332116788321	1.64150943396226	0.695424265589167	2.17699115044248	3.30417754569191	1.78030303030303	0.445869676757311	0.218817333014125	0.122448979591837	0.285320088300221	0.630063378341141	0.333407104127476	0.753928346951603
"RUNX3"	1.19415878239408	1.00543806646526	0.406831409216678	0.333292963546082	0.337798151994843	0.840682030105235	0.164716028089196	0.774618377731218	0.144434342122354	0.381256656017039	0.288321167883212	0.320754716981132	0.681009064103964	0.261061946902655	1.47911227154047	0.727272727272727	0.851718830169318	0.0371079722288724	0.146938775510204	0.175772626931567	0.0786718104160926	0.0390616354985061	0.659962287869265
"CYBA"	11.5633484162896	7.21170694864048	3.01326209331171	6.25844737798232	9.44137239452761	5.07339816171573	1.63496365652335	14.0541753965878	5.33673204312248	2.1618743343983	2.68339416058394	21.5188679245283	2.81434967784209	15.9277286135693	8.30548302872063	2.88636363636364	7.80297588506927	0.750059851568111	0.759183673469388	2.74034216335541	0.698677321576192	0.478919995573752	2.29918290383407
"PLEK"	2.50802139037433	1.57915407854985	0.0602041789905543	0.78248758629042	2.19919776520307	1.19914746236846	0.0174941480842676	2.95211014666268	1.12215872191194	0.0159744408945687	0.0328467153284672	0.981132075471698	0.137381238396855	4.59587020648968	1.23107049608355	0.143939393939394	2.75371985633658	0.0404596600430931	0.122448979591837	0.0662251655629139	0.0318269495728851	0.0231271439637048	0.0166561910747957
"RAC2"	1.18325791855204	2.05332326283988	1.71300448430493	1.65738161559889	1.32640928300265	1.65565472225922	1.18479733891832	2.78389703681532	0.901610598779062	1.66808661696841	1.75456204379562	3.45283018867925	0.79065196024899	2.35840707964602	4.83289817232376	2.16666666666667	0.562852744997435	0.0464448168542016	1.37551020408163	0.0394591611479029	0.120694406172499	0.0960495739736638	0.024198617221873
"BIN2"	0.446935417523653	1.26404833836858	0.876729319721401	0.502119413830689	0.805028293102213	1.01072332489676	0.677097449796723	2.08141275067345	0.605013638134823	0.787717429889954	0.887773722627737	0.933962264150943	0.466965163263077	0.616519174041298	1.21148825065274	0.848484848484849	0.289892252437147	0.0146037826191046	0.114285714285714	0.011037527593819	0.0665472581978507	0.0105123381653203	0.01414204902577
"HLA-C"	22.3171534348005	11.2157099697885	9.35759946569984	7.00351217149086	8.45183009813051	11.3146396696417	6.17038314648269	12.8389703681532	4.67742563969347	7.58182463613774	8.22171532846715	16.8584905660377	5.74347493720651	6.76253687315634	14.144908616188	10.6590909090909	5.53976398152899	10.9672013406751	1.02448979591837	6.05049668874172	3.76081565169468	6.02025008299214	9.88686360779384
"MBP"	1.10736322501028	1.2464501510574	0.902585631142067	0.575632796415163	0.778740777881241	1.05241774343946	0.536158679315018	0.840167614486681	0.473113391349526	0.522896698615548	0.81478102189781	0.528301886792453	0.855847985147974	1.1165191740413	1.31331592689295	1.0530303030303	1.14571575166752	0.0914531960737371	0.175510204081633	0.36644591611479	0.329980710939653	0.60174836782118	1.10276555625393
"CALM1"	7.7614150555327	6.78564954682779	7.25016696880069	3.88930604335715	3.14024783324977	7.05714666311443	4.08266600960946	5.22298712960192	2.08416677490583	4.42456514022009	5.76459854014599	5.83962264150943	2.57213061046194	4.96017699115044	15.902088772846	6.28030303030303	4.11646998460749	11.1639932966244	1.76734693877551	5.36782560706402	5.00234224304216	12.2602633617351	9.19893148962916
"LCP1"	7.86404771698889	3.87922960725076	1.94323060776643	2.15744217027976	6.95687987966478	3.24830158518716	0.978193914007638	9.41514516611793	3.88102350954669	1.30741924032659	1.5228102189781	2.22641509433962	0.881292999890794	4.34955752212389	7.13054830287206	2.15151515151515	3.89789635710621	0.0940866650706249	0.457142857142857	0.0805739514348786	0.183246073298429	0.0615248423149275	0.0590823381521056
"HLA-F"	1.85911147675854	1.3892749244713	1.20742295582483	0.952161802107303	0.940620299405487	1.35726655121886	0.879635333251201	1.36037114636336	0.515391609299909	1.25239616613419	1.00547445255474	1.22641509433962	0.44370426995741	0.640117994100295	1.23498694516971	1.64393939393939	0.441251924063622	1.23988508498923	0.0489795918367347	0.450331125827815	0.266326811793883	0.362841650990373	0.884978001257071
"CDC42SE1"	1.74372686137392	1.06563444108761	0.782081862417708	0.769165556497517	0.833321395315522	0.824630345011323	0.690772452876679	1.2044298114337	0.54643460189635	0.710330138445154	0.821167883211679	1.06603773584906	0.377306978267992	0.467551622418879	1.2154046997389	0.628787878787879	0.675731144176501	0.371558534833613	0.142857142857143	0.283940397350993	0.43772389087903	0.562908044705101	0.395977372721559
"ATM"	0.700534759358289	1.24259818731118	0.941990268104189	1.08962092769771	0.630613852875868	1.08352204609032	1.30787236663792	0.989224782999102	0.452980906611248	1.82534611288605	0.726277372262774	0.735849056603774	0.492519384077755	0.846607669616519	0.849869451697128	1.12121212121212	0.424320164186762	0.294948527651424	0.0653061224489796	0.344370860927152	0.0982364287682557	0.129910368485117	0.564110622250157
"LITAF"	2.53619909502262	1.48489425981873	0.805648316000382	0.68826450284607	1.17412792779887	1.38370853869722	0.729579894049526	1.03621670158635	0.588323158851799	0.827476038338658	0.77463503649635	1.65094339622642	0.502675548760511	1.10619469026549	1.32114882506527	0.757575757575758	2.55772190867111	0.968637778309792	0.43265306122449	0.875827814569536	1.84045191512813	0.589797499170079	1.94814582023884
"PTPRC"	4.67091731797614	6.03157099697885	5.45959355023376	4.19922490008478	6.6333357209369	6.58338883708539	4.06751262781816	12.9009278659084	3.94460319522016	3.93148739794107	5.37956204379562	2.69811320754717	2.59517309162389	3.36135693215339	7.34334203655352	5.93939393939394	2.46998460749102	0.086425664352406	0.424489795918367	0.110651214128035	0.219068613943235	0.0624100918446387	0.0515399120050283
"CCND3"	0.644179350061703	1.02477341389728	0.833412842286041	0.556618626619838	0.5957309648306	0.841081657120021	0.737464580510041	1.01017659383418	0.501428756981426	0.91089811856585	0.500912408759124	0.311320754716981	0.442721415310691	0.710914454277286	1.39817232375979	0.954545454545455	0.317598768599282	0.810629638496529	0.212244897959184	0.248896247240618	0.0950675117112152	0.270443731326768	0.398491514770585
"DUSP2"	0.944055944055944	1.03670694864048	0.869573513977674	0.511202615962214	0.608265883532698	2.0609431197549	0.20303067635826	0.233762346602814	0.225159111572932	0.328363507277245	0.535583941605839	0.575471698113208	0.689745549852572	0.297935103244838	1.34595300261097	1.0530303030303	1.43919958953309	0.147713670098157	0.0448979591836735	0.0888520971302428	0.160925874896666	0.672789642580502	0.133249528598366
"LYAR"	0.339160839160839	0.661858006042296	0.566358171930159	0.220782366476929	0.210658262302127	1.14539762887971	0.107921645928299	0.304998503442083	0.155669567476296	0.222577209797657	0.227189781021898	0.273584905660377	0.362891776782789	0.234513274336283	1.2023498694517	0.643939393939394	0.184197024114931	0.382331817093608	0.126530612244898	0.254139072847682	0.0879030035822541	0.585481907712737	0.220615964802011
"CD99"	1.9489921842863	1.94003021148036	1.80020990363515	0.923095555286424	1.46064035527541	2.29465831890236	0.586053960822964	0.304399880275367	0.882257436030653	0.525026624068158	1.33120437956204	2.76415094339623	0.980779731353063	2.53687315634218	4.47650130548303	1.74242424242424	1.16880451513597	1.58822121139574	0.681632653061224	3.09023178807947	0.251722237531	0.754564567887573	2.2561282212445
"C9orf142"	0.373920197449609	0.845015105740181	0.602137200648793	0.384522223567882	0.419597450039395	0.892633542027441	0.305901195022792	0.507033822208919	0.251006624236914	0.63258785942492	0.393248175182482	0.5	0.0147428197007754	1.88495575221239	1.05483028720627	0.560606060606061	0.00153925089789636	0.000239406272444338	0	0	0	0	0
"JUN"	5.19909502262443	7.81986404833837	8.42934834462361	8.5852004359937	11.4561994126495	10.3440788597309	3.31957619810275	7.30709368452559	7.73529029744123	4.52964146254881	6.50912408759124	11.2358490566038	0.854755924429398	5.26548672566372	6.58093994778068	8.84848484848485	2.22780913288866	5.96720134067513	1.64897959183673	7.45833333333333	3.47023973546432	11.8635609162333	3.69516027655563
"PIK3R1"	0.458658988070753	1.03413897280967	1.36074802022708	0.459731137216907	0.437003080008595	1.26981483948315	0.686090920290748	0.718647111643221	0.317184049876607	0.616968406105786	1.12317518248175	0.377358490566038	0.404608496232391	0.702064896755162	1.00522193211488	1.47727272727273	0.456644433042586	0.723006942781901	0.281632653061224	1.75	0.0513915679250482	0.362620338607945	0.790069138906348
"SRSF7"	3.24084738790621	2.32333836858006	2.75155042457781	2.47559646360664	1.17348327483705	2.72725456240842	1.59270666502402	1.81771924573481	0.796856734640862	1.8991835285765	2.07299270072993	2	1.05766080594081	3.94100294985251	4.73629242819843	3.03787878787879	1.18419702411493	2.25975580560211	0.277551020408163	1.64210816777042	3.52397354643152	3.17129578399911	1.90100565681961
