"Natural killer (NK) cell"	"CD4+ T cell"	"Monocyte:CD16+"	"Monocyte:CD16-"	"Naive CD4+ T cell"	"Natural killer T (NKT) cell"	"Neutrophil"	"Megakaryocyte"	"B cell"	"Dendritic cell"	"Regulatory T (Treg) cell"	"Naive CD8+ T cell"	"Plasmacytoid dendritic cell"	"Plasma cell"	"Exhausted CD8+ T cell"	"MKI67+ progenitor cell"	"Endothelial cell"	"Macrophages"	"Mast cell"	"keratinocyte"	"Basal cell"	"Myofibroblast"	"Fibroblast"
"PPP2R5C"	1.61959883361315	1.59758432758875	0.781800857551215	0.727372103191955	0.648761236570927	2.1092151801931	0.485038068818981	1.73382777091059	0.868660266757285	1.08026755852843	1.33470105509965	0.641913875598086	1.35521582733813	1.46538461538462	1.66265060240964	2.89305816135084	1.82573940847322	1.06830601092896	0.4	0.0944604546910022	1.49081488459727	1.00836820083682	1.16333333333333
"RORA"	0.823363082088893	1.00081013404036	0.016198189614102	0.0157411456055969	0.352408097639407	0.969744766274735	0.0877058372189105	0.571487433044911	0.277461558066434	0.194816053511706	0.841148886283705	0.411674641148325	0.27068345323741	0.457692307692308	0.823293172690763	1.57786116322702	1.99280575539568	0.092896174863388	0.0210526315789474	1.36311239193084	4.25153085256712	1.76359832635983	5.71133333333333
"CLEC2D"	0.673234956260493	0.939166298423921	0.0721772272510719	0.103920711266579	0.83490462617847	1.02021795239461	0.139290562474178	0.981046559538525	1.00144422733837	0.384197324414716	0.848182883939039	1.04267942583732	0.406474820143885	1.06923076923077	1.08032128514056	1.71482176360225	0.151079136690647	0.39344262295082	0.0631578947368421	0.0483509446045469	0.0682995760715968	0.114016736401674	0.168
"JUN"	7.8518600335778	8.39961702754456	7.70080990948071	12.8371228683865	2.49937879120076	10.4128190421566	6.7047158118397	3.19818706221673	8.23948687452213	12.2441471571906	6.38745603751465	3.89454545454545	7.25989208633094	7.46538461538462	7.40562248995984	10.4333958724203	4.40847322142286	1.01092896174863	0.2	5.85270573166827	4.02260951483749	3.15794979079498	1.92533333333333
"B2M"	59.2363700627375	59.9214169980851	72.9316341114817	48.3254627605305	33.0635825476869	62.6133256858809	22.5199197308623	40.1619283065513	44.617024891683	109.339046822742	49.1359906213365	39.8572248803828	67.841726618705	104.6	62.429718875502	94.7767354596623	119.872901678657	54.5136612021858	6.73684210526316	31.2558437399936	56.9543099387659	31.2740585774059	32.79
"SRSF7"	2.24732703013166	2.59935189276771	1.57765602667937	1.16608366127387	1.15742161806621	2.73960424433611	0.717051289618131	1.42933662958385	2.36462492566477	4.20610367892977	1.86928487690504	1.65014354066986	4.30395683453237	2.08461538461538	2.55421686746988	5.58348968105066	4.31334932054357	1.85245901639344	0.315789473684211	5.17675312199808	3.21950070654734	2.72907949790795	1.954
"LCK"	0.642617301404966	0.876123140374135	0.0200095283468318	0.0180002915026964	0.669882335745085	0.82085842653666	0.0649825886796907	0.542233209723939	0.243394783790672	0.138795986622074	0.776670574443142	0.897799043062201	0.176258992805755	0.169230769230769	0.867469879518072	1.70168855534709	0.0551558752997602	0.0519125683060109	0	0.0944604546910022	0.0461610927932171	0.0397489539748954	0.02
"PTPRC"	6.45696739418574	5.34342318456326	12.3006193425441	6.74209298936015	3.67872542571074	6.78926488863397	3.48155580475713	4.33539348990523	4.5534788887945	9.01379598662207	4.88452520515826	3.52114832535885	4.06564748201439	4.81538461538462	5.46184738955823	9.94559099437148	0.0919264588329337	2.30874316939891	0.242105263157895	0.032020493115594	0.0536975977390485	0.0303347280334728	0.0326666666666667
"CLEC2B"	1.14345674648759	0.723228752393578	1.63101476893759	0.816061798571637	0.460863845647884	1.11571551476914	0.340199492415747	0.804285125669551	0.613881573358253	1.51546822742475	0.511723329425557	0.490717703349282	0.794964028776978	0.657692307692308	0.742971887550201	2.28705440900563	5.07993605115907	1.66120218579235	0.315789473684211	0.38328530259366	3.44842204427697	0.330543933054393	1.11533333333333
"HLA-B"	15.7223645842538	12.8996170275446	21.1267270128633	18.3084098527911	7.36490535701235	16.3939871905172	8.65490172932775	9.02472187886279	13.8007815818537	27.9561036789298	10.0820633059789	9.23578947368421	18.2805755395683	32.7192307692308	12.9759036144578	25.3151969981238	32.1446842525979	10.7404371584699	0.336842105263158	14.9580531540186	12.7739048516251	6.20083682008368	5.99733333333333
"HLA-A"	10.2794026685517	8.97356017086463	10.5097665555026	10.7600204051887	4.78148066944384	10.264028295574	5.09620492238683	6.04449938195303	7.69237957692634	15.6872909698997	8.18815943728019	6.38928229665072	8.46852517985612	21.1192307692308	9.14457831325301	18.827392120075	17.2517985611511	5.48907103825137	0.368421052631579	4.28434197886647	8.09232218558643	4.39330543933054	4.44466666666667
"RP11-1143G9.4"	0.434346558275161	0.0176020032405362	0.635540733682706	2.30476606908614	0.0160052620039465	0.316174361915687	1.34698695626512	0.201895344046148	0.209837736810806	1.90969899665552	0.0169988276670574	0.0176076555023923	0.177158273381295	0.353846153846154	0.00803212851405622	0.318949343339587	0	0.00819672131147541	0.0105263157894737	0	0	0	0
"CTSD"	1.11672704780419	0.227942259537487	2.12434492615531	3.03898848564349	0.169114960169553	0.760061179619539	2.00637431387594	0.57601977750309	0.452807747854898	0.941053511705686	0.18757327080891	0.238086124401914	0.955935251798561	1.24230769230769	0.168674698795181	1.28517823639775	1.04236610711431	4.78415300546448	0.463157894736842	1.02561639449248	1.8959020254357	1.2489539748954	1.56
"APLP2"	1.03216400106035	0.160701134187656	2.81443544545021	3.94614487684011	0.119272089454067	0.808096740273396	2.17635601723426	0.629583848372476	0.935859315266332	2.98829431438127	0.186987104337632	0.091866028708134	0.947841726618705	0.803846153846154	0.140562248995984	1.02626641651032	3.60991207034373	2.3879781420765	0.252631578947368	0.606147934678194	1.5798398492699	1.97071129707113	2.488
"RGS2"	0.822700362286825	0.172043010752688	2.38161029061458	2.92348054219502	0.0543740407805306	0.670920562087755	1.71781856814023	0.72929542645241	0.777504035341092	3.12374581939799	0.158264947245018	0.0916746411483254	2.57464028776978	0.661538461538462	0.204819277108434	0.652908067542214	1.16786570743405	4.39617486338798	1.2	0.869036183157221	0.523316062176166	0.792887029288703	0.558666666666667
"TSPO"	1.70226208359106	0.992856090735013	5.03168175321582	5.75397172423845	0.513703135277351	1.5097027052863	3.27267898247064	1.10589204779563	1.1238637329029	6.83779264214047	0.746189917936694	0.549856459330143	1.33992805755396	2	0.839357429718876	2.69418386491557	2.70823341326938	2.55464480874317	0.505263157894737	0.489273134806276	7.77296278850683	1.89958158995816	2.978
"MCL1"	1.8142617301405	0.903078509353366	3.69294902334445	5.81846669581694	0.488489366367025	1.68659783959469	3.0235495484861	1.28059332509271	1.19658482711749	5.97700668896321	0.664126611957796	0.517703349282297	2.35521582733813	2.54230769230769	0.959839357429719	2.34333958724203	2.38848920863309	3.72677595628415	1.18947368421053	2.38456612231828	4.4333490343853	1.60355648535565	1.81066666666667
"TALDO1"	0.724220199699567	0.348431285903668	1.82181991424488	2.72496720594666	0.200029233355258	0.64209922569544	1.62149560290385	0.740008240626288	0.589839435901793	3.57357859531773	0.293669402110199	0.219904306220096	1.65647482014388	1.27692307692308	0.317269076305221	2.35272045028143	0.790567545963229	2.39344262295082	0.221052631578947	0.938840858149215	1.61281205840791	0.731171548117155	0.843333333333333
"FOS"	11.3463373685606	9.66048018854029	30.0483563601715	36.4073021425448	2.34129942264123	12.1042921326833	17.0800330519979	5.60074165636588	9.1264973239317	47.444397993311	4.60902696365768	4.12688995215311	12.9046762589928	7.04230769230769	8.59437751004016	14.2908067542214	36.7737809752198	15.5737704918033	3.83157894736842	3.61767531219981	36.3923692887423	40.157949790795	38.3926666666667
"S100A6"	8.00561102765751	4.65201060539107	30.327536922344	25.9129864451246	1.85872981071402	8.00420609884332	13.2364988490822	6.02678203543469	4.67657803075355	32.6128762541806	3.26318874560375	2.21531100478469	10.1348920863309	9.09615384615385	3.27710843373494	14.6341463414634	44.2374100719424	23.292349726776	8.65263157894737	2.08741594620557	4.15167216203486	24.6903765690377	76.9253333333333
"SERPINB1"	0.990633560130777	0.422300780674621	1.73535016674607	2.34696108439003	0.32507491047285	0.785632348723831	1.5380393082689	0.681499793984343	0.689830940446861	2.90426421404682	0.307737397420868	0.37933014354067	2.35611510791367	0.684615384615385	0.48995983935743	1.63227016885553	1.47002398081535	1.31147540983607	1.27368421052632	0.103426192763369	0.252943947244465	0.282426778242678	0.449333333333333
"SRGN"	4.16559158787665	1.77875975843276	9.1033825631253	10.9339746392654	0.43294599137616	3.52088710448332	5.06551378150269	4.65925010300783	1.66349503015886	14.9862040133779	1.32297772567409	0.515598086124402	6.08273381294964	7.03846153846154	1.69879518072289	5.69793621013133	3.54596322941647	38.7896174863388	8.38947368421053	0.167146974063401	0.151201130475742	0.382845188284519	0.149333333333333
"C10orf54"	0.734956260493064	0.313079982324348	3.78847070033349	2.60566972744498	0.180150551779581	0.575614186024281	1.19907926577348	0.339101771734652	0.385098972049953	1.98160535117057	0.248534583821805	0.231961722488038	0.665467625899281	0.780769230769231	0.253012048192771	0.75797373358349	0.00159872102318145	0.040983606557377	0	0	0	0	0
"SDCBP"	0.617168861005567	0.309471203417293	1.8258694616484	2.28749453432444	0.235401593217862	0.556160978873913	1.23071474945405	0.695508858673259	0.459434202701555	1.62667224080268	0.271395076201641	0.242296650717703	0.627697841726619	0.484615384615385	0.257028112449799	0.964352720450281	9.09912070343725	5.72131147540984	2.25263157894737	0.824207492795389	0.904851625058879	2.15585774058577	3.28
"MYO1F"	1.0770522223204	0.284577993813522	2.15507384468795	2.24172861098965	0.034933859533728	0.841984513908804	1.19913828719825	0.573547589616811	0.433862883357404	1.77466555183946	0.223329425556858	0.0398086124401914	0.502697841726619	0.811538461538462	0.208835341365462	1.26078799249531	0.133493205435651	0.784153005464481	0.0421052631578947	0.0172910662824208	0.171455487517664	0.0585774058577406	0.0713333333333333
"IGHA1"	0.10417955288504	0.108263367211666	0.0914721295855169	0.0989651654277802	0.154425199152233	0.105821623171781	0.209053886560822	0.534816646065101	0.678871803585082	0.0990802675585284	0.139507620164127	0.115023923444976	0.130395683453237	427.815384615385	0.0883534136546185	28.0450281425891	0.00399680255795364	0	0	0	0	0	0
"JCHAIN"	0.0286736767694619	0.018338488731772	0.0183420676512625	0.0206238157702959	0.0255791858510561	0.0205525284389638	0.126187806173641	0.126493613514627	1.1592048254184	0.036371237458194	0.0275498241500586	0.0189473684210526	9.45143884892086	211.019230769231	0.0120481927710843	9.38086303939962	0	0	0	0.00352225424271534	0	0	0
"MZB1"	0.0133869400017673	0.00905877154220062	0.00547879942829919	0.00510129718699898	0.00577358766352408	0.0128572794187936	0.0214247771941215	0.03831891223733	0.318154787188854	0.00710702341137124	0.00468933177022274	0.00555023923444976	3.2455035971223	29.1461538461538	0.036144578313253	1.80112570356473	0.00959232613908873	0	0	0	0	0.00313807531380753	0.004
"TNFRSF17"	0.000795263762481223	0.00110472823685373	0.000476417341591234	0.000510129718699898	0.00131550098662574	0.000860338399770576	0.00531192822994747	0.00947672023073754	0.0459604111800187	0.00125418060200669	0.00175849941383353	0.000574162679425837	0.0827338129496403	7.69230769230769	0	0.519699812382739	0.00159872102318145	0.00273224043715847	0	0	0	0	0.00333333333333333
"ITM2C"	0.0262437041618804	0.0780674620709972	0.00619342544068604	0.0155953942573969	0.04304611561792	0.0438772583882994	0.0194770701764741	0.140502678203543	0.160903916404723	0.87876254180602	0.0949589683470106	0.0905263157894737	5.39388489208633	7.65384615384615	0.0602409638554217	0.643527204502814	0.0815347721822542	0.423497267759563	0.189473684210526	0.0726865193723983	0.0617051342439943	0.501046025104602	0.579333333333333
"AL928768.3"	0.00265087920827074	0.00139932243334806	0.00119104335397808	0.00225914589709955	0.00211941825623036	0.00181626995507122	0.00897125656613351	0.0148331273176761	0.536233115283323	0.00752508361204013	0.00117233294255569	0.0015311004784689	0.00449640287769784	6.74230769230769	0	0.559099437148218	0	0	0	0	0	0	0
"DERL3"	0.00366704957144119	0.00184121372808956	0.00214387803716055	0.00437254044599913	0.00175400131550099	0.00267660835484179	0.0040134568848492	0.00494437577255871	0.0849545493161159	0.0129598662207358	0.00175849941383353	0.0015311004784689	1.92715827338129	5.55	0	0.322701688555347	0.000799360511590727	0.00273224043715847	0	0	0.00141309467734338	0.00104602510460251	0.008
"CD38"	0.196165061412035	0.0101634997790544	0.036684135302525	0.0470776854685906	0.0377841116714171	0.0264793040818277	0.0211886914950127	0.0412031314379893	0.0973579135162688	0.145066889632107	0.0169988276670574	0.0254545454545455	0.20773381294964	4.40769230769231	0.0562248995983936	0.864915572232645	0.0111910471622702	0.0273224043715847	0	0	0.00518134715025907	0.0135983263598326	0.014
"TXNDC5"	0.0051250331359901	0.0045662100456621	0.00524059075750357	0.00816207549919837	0.00211941825623036	0.00535321670968359	0.00548899250427905	0.00370828182941904	0.0257412284427831	0.0133779264214047	0.00293083235638921	0.00248803827751196	0.123201438848921	2.50384615384615	0.00401606425702811	0.163227016885553	0.0479616306954436	0.00273224043715847	0	0	0.00329722091380122	0.00732217573221757	0.02
"TNFRSF13B"	0.00181143412565167	0.000957431138606569	0.00190566936636494	0.000874508089199825	0.000877000657750493	0.00129050759965586	0.00466269255739834	0.00906468891635764	0.270920057769094	0.00125418060200669	0.00527549824150059	0.000382775119617225	0.00179856115107914	1.76923076923077	0.00401606425702811	0.165103189493433	0.0247801758593125	0.0628415300546448	0	0	0.0263777673104098	0.0240585774058577	0.00933333333333333
"POU2AF1"	0.0026066978881329	0.00272499631757254	0.000952834683182468	0.00211339454889958	0.00160783453920924	0.00281999808813689	0.00672844242460013	0.0140090646889164	0.312717696032623	0.00585284280936455	0.0041031652989449	0.000956937799043062	0.00809352517985612	1.61538461538462	0.00401606425702811	0.236397748592871	0.0295763389288569	0.0109289617486339	0	0	0.0131888836552049	0.00627615062761506	0.0226666666666667
"SEL1L3"	0.0664045241671821	0.0880836647518044	0.0190566936636494	0.0160326483019968	0.0360301103559161	0.0840741802886913	0.0250841055303075	0.112072517511331	0.462832384674199	0.221571906354515	0.0855803048065651	0.0465071770334928	1.02607913669065	2.30769230769231	0.072289156626506	0.309568480300188	0.37410071942446	0.109289617486339	0.0105263157894737	0.0064040986231188	0.0362694300518135	0.0209205020920502	0.0566666666666667
"SLAMF7"	0.265662277988866	0.0110472823685373	0.249166269652215	0.0411747558664918	0.00445808667689834	0.203613421279036	0.0247889984064215	0.0651009476720231	0.0539461388157336	0.385451505016722	0.0082063305978898	0.00344497607655502	0.851618705035971	2.41538461538462	0.0160642570281124	0.409005628517824	0.00559552358113509	0.472677595628415	0	0.0288184438040346	0.0310880829015544	0.0115062761506276	0.002
"PDIA4"	0.225678183264116	0.158565326263073	0.263696998570748	0.273210902200845	0.102316743404224	0.191281904215658	0.128430620315174	0.125257519571487	0.154447370656699	0.393394648829431	0.0967174677608441	0.111387559808612	1.02877697841727	6.02692307692308	0.1285140562249	1.02251407129456	0.400479616306954	0.486338797814208	0.0105263157894737	0.090617995517131	0.31888836552049	0.173640167364017	0.43
"FKBP11"	0.307855438720509	0.332007659449109	0.030490709861839	0.0480250692318904	0.11284075129723	0.325685880890928	0.0485156111668536	0.163164400494438	0.122844278311104	0.107441471571906	0.140093786635404	0.197129186602871	0.225719424460432	5.95769230769231	0.309236947791165	0.870544090056285	0.189448441247002	0.0628415300546448	0.0210526315789474	0.0304194684598143	0.095148374941121	0.0826359832635983	0.188
"EAF2"	0.0588495184236105	0.0282810428634556	0.335636017151024	0.140504299664772	0.0207556822334283	0.0367077717235446	0.0671663813964469	0.0638648537288834	0.5192422054201	0.364966555183946	0.018757327080891	0.0208612440191388	0.347122302158273	2.21538461538462	0.00803212851405622	0.25515947467167	0.172661870503597	0.26775956284153	0.0210526315789474	0.0256163944924752	0.077720207253886	0.0774058577405858	0.0653333333333333
