Mixture	Dendritic cell	Natural killer (NK) cell	CD4+ T cell	B cell	Monocyte:CD16-	Natural killer T (NKT) cell	Naive CD4+ T cell	Monocyte:CD16+	Neutrophil	Naive CD8+ T cell	Regulatory T (Treg) cell	Plasma cell	Megakaryocyte	Plasmacytoid dendritic cell	MKI67+ progenitor cell	Exhausted CD8+ T cell	Macrophages	Endothelial cell	Mast cell	Fibroblast	keratinocyte	Basal cell	Myofibroblast	P-value	Correlation	RMSE
GSM3293914	0	0.166980520082265	0	0	0.25515284855601	0	0.187039643382758	0	0	0	0.19881765470385	0.000230719009001656	0	0	0.00750109742122432	0.0896742998208129	0.00234528394742176	0.00333008051881001	0	0.0204248767822356	0.0182205999566814	0.0502823758189293	0	0.095	0.0710984202719715	1.1173637054629
GSM3293915	0	0.080965516334027	0	0	0.377458214715704	0	0.214295599543034	0	0	0	0.104374843158537	0	0	0	0.0347978771230877	0	0	0	0	0.0465128421170792	0.0530630671076093	0.0885320399009226	0	0.003	0.228828923413668	1.05644755877024
GSM6222621	0.0107109198463433	0.162359781247879	0	0	0.159336122348021	0	0.181400574857242	0	0	0	0.289752410880429	0.00233210660672282	0	0	0.00307626809328223	0.0243552279058313	0	0	0	0.023774786891275	0.0183292533972421	0.124572547925732	0	0.002	0.276916477056089	1.03133155025637
GSM6222622	0.0140711220959709	0.106528839041116	0	0	0.0158600005947923	0	0.158325337875344	0	0.000246683104563735	0	0.200692877067392	0	0	0	0	0.32267246509534	0	0	0	0.0233361181945316	0.0239156510821157	0.134350905848834	0	0.002	0.289901891731767	1.04154140090634
GSM6222623	0.0126122956432322	0.136496332690855	0	0	0.0997758884712679	0.00823931536112379	0.164565141564852	0	0	0	0.246808510940427	0	0	0	0	0.107876619676415	0	0	0	0.0455496017346034	0.0192221438492091	0.158854150068015	0	0	0.377897080060789	0.981533777486276
GSM6222624	0.0124280920415283	0.134150904531821	0	0	0.137534774168683	0	0.121860448771024	0	0	0	0.207550435751198	0	0	0	0	0.188819042706674	0	0	0	0.0172227784976341	0.0155607684514513	0.164872755079985	0	0	0.402086371004852	0.968439444969283
GSM6222625	0.00581134291302469	0.115238993269379	0	0	0.140696741540298	0	0.11547463311647	0	0	0	0.212204690934166	0	0	0	0	0.224050530530566	0	0	0	0.0248602954653119	0.0136531706197274	0.148009601611058	0	0	0.375757240994093	0.979404151102398
GSM6222626	0.00711114385415051	0.126168726190165	0	0	0.114521488817337	0	0.143507668908498	0	0	0	0.255712777050687	0	0	0	0	0.165493605068589	0	0	0	0.0221499626852169	0.011819141061286	0.153515486364071	0	0	0.374259178835053	0.981543050314113
GSM6222627	0.0126200606197953	0.155296693177803	0	0	0.00284945669930532	0	0.127377710699253	0	0	0	0.285231519514583	0	0	0	0	0.219319519331032	0.00361577564439805	0	0	0.0335267876109575	0.00981239294599298	0.150350083756879	0	0	0.3814121035649	0.975966994332479
GSM6222628	0.0153092140520874	0.158950155962897	0	0.00287733705904906	0	0.00891246137890924	0.175177435773687	0	0.011468846027539	0	0.342923496970662	0	0	0	0	0.0682885685887496	0.00162156472253333	0	0	0.0618582447027564	0.0211594789841316	0.131453195776998	0	0.002	0.298166729023792	1.02122400916159
GSM6222629	0.0100222355472269	0.10570794030702	0	0.0208185732387271	0	0	0.103184364411186	0	0.225713744374961	0	0.223902438016217	0	0	0.000914442378474276	0	0.125777610438045	0.000741124346638841	0.00488285094667351	0	0.0553834569056116	0.0125627526066609	0.110388466482558	0	0.001	0.343353868450069	0.9761700137353
GSM6222630	0.00196782189876913	0.203000449378378	0	0	0.225177627521522	0	0.0650992116818129	0	0	0	0.31377746066335	0	0	0	0	0.013187875563928	0.0225455091131194	0.00187800781290754	0	0.103327451616784	0.00183223478520298	0.0432201191371033	0.00498623082712303	0.025	0.139610638482246	1.06791706572874
GSM6222631	0.0071050299965557	0.146584247301099	0	0	0.275938857778834	0	0.115280720456491	0	0	0	0.263260809717433	0.00894897820355447	0	0	0.00955459657857912	0	0.000687594291245548	0	0	0.109387894584739	0.00375915441415958	0.0569969150641966	0.00249520161311258	0.01	0.170749508734863	1.06294139574961
GSM6222632	0	0.168598844667174	0	0	0.266705489296552	0	0.0571202056438053	0	0	0	0.306400251709486	0.00646709676024569	0	0	0.0187544569273909	0	0.0067958979677543	0.0343712477113088	0	0.0651214485087387	0.00404429755200188	0.0472329328827252	0.018387830372818	0.01	0.164532264132677	1.05855887108718
GSM6222633	0.00655792135879434	0.174736942368486	0	0	0.324462897967167	0	0.0529314339783186	0	0	0	0.2731611595551	0.0117389963734283	0	0	0.013633810036577	0.00310758123426385	0.00756634123964092	0.00997180137497228	0	0.0438723428943611	0.00323636441883194	0.0610426915044165	0.013979715695642	0.00900000000000001	0.174873603639354	1.06146162085716
GSM6222634	0.0112290372766612	0.188310468040403	0	0	0.237895174520149	0	0.0654743164087828	0	0	0	0.307765976675746	0.00258945319272023	0	0	0	0	0.00101467023165878	0.00800466387924982	0	0.134558507063739	0.00425887548095107	0.0388988572299389	0	0.00900000000000001	0.176998212803395	1.0505418270153
GSM6222635	0.00470469798616499	0.154894601647419	0	0	0.22656307049404	0	0.118117488227888	0	0	0	0.312360886215372	0.0156938864226147	0	0	0.00789789025686633	0	0.00456796845154829	0.0142640563875281	0	0.0843371774575451	0.00195973410364414	0.0455667092198723	0.00907183312949727	0.011	0.159175725709184	1.0643980244903
GSM6222636	0.00723045858757987	0.174425190942714	0	0	0.220105480217629	0	0.110108951019983	0	0	0	0.303056648814526	0.00787467096363596	0	0	0.00695439882758495	0	0.00352910858963751	0.00678240439714002	0	0.0984941068221305	0.00216956260186239	0.040252697455563	0.0190163207600142	0.012	0.157262876753763	1.06289208973289
GSM6222637	0.00566260618209889	0.156331493889182	0	0	0.189143384883489	0	0.131605341856504	0	0	0	0.31525618067012	0	0	0	0	0	0.0181146974275499	0.00182243761091326	0	0.143305228548369	0.0021992579723055	0.036559370959469	0	0.023	0.143593739244314	1.06863883630264
GSM6222638	0.00928102405465507	0.178495677692883	0	0	0.241487099958308	0	0.109859435032606	0	0	0	0.263192642838652	0.00735549957814392	0	0	0.00490924143497705	0.0102509262837965	0.00916765381682682	0	0	0.115213358118139	0.00272942700474489	0.0449694285477669	0.0030885856385006	0.00800000000000001	0.184930836416609	1.05086237699794
GSM3138824	0.00315775177999765	0.0891925650746144	0.040550236388175	0	0.350015364869628	0.0165592337477937	0.122262251306867	0	0	0	0.22923871894969	0.011838954530003	0	0.000849683705609968	0.00994782306107091	0	0.000939996864020855	0.0146407390041162	0	0.0354345099529526	0.00775606783087211	0.0577273714230905	0.00988873151149816	0.019	0.149901563219438	1.08094449642295
GSM3138825	0	0.0504993839684772	0.0475443057765831	0	0.358012787389545	0.0406037115962837	0.0371142900464973	0	0	0	0.265262980389938	0.0154349404203214	0	0.00643056885579674	0	0.0018119423684504	0	0.0255542015131985	0.000588701214215498	0.0527364183898535	0.0141569149742703	0.0579289638124861	0.0263198892840827	0.00600000000000001	0.1908138569134	1.05573302888644
GSM3138826	0	0.14509917574012	0.11275764391245	0	0.384485642029131	0	0	0	0	0	0.233107626249578	0.0066657500129291	0	0	0.0126946552819206	0	0.00535480100961403	0	0	0.0105808442249361	0.00649236189711896	0.0772162452823632	0.00554525435983966	0.005	0.194497694918635	1.06147922417333
GSM3138827	0.00813674427655212	0.127940339321111	0	0	0.28221026048435	0	0.127605836329531	0	0	0	0.220917054575037	0	0	0.000978499041652028	0.0155515493981727	0.0172478342451401	0.0137878552274784	0.00614915670594214	0	0.120696007917702	0.00484336902218922	0.0539354934551423	0	0.011	0.158323998772323	1.07146019371432
GSM3138828	0.00578452554810216	0.181784443676481	0	0	0.236191121926477	0	0.126255586283249	0	0	0	0.268318629280711	0.0278602912689556	0	0	0.0163845268048894	0.00314934284190999	0.0156258410823038	0	0	0.0250420114725404	0	0.0706811851575469	0.0229224946568339	0.01	0.172047669992144	1.06840739382953
GSM3138829	0	0.189197213902431	0	0	0.286675730490616	0	9.4209255753172e-05	0	0	0	0.308269262914396	0.0167363331201648	0	0.00465104964721513	0.0177931501355593	0.0521122670499235	0.016974915658457	0.00673098065591061	0	0.0174572017277216	0.00177922556389906	0.0703323347156244	0.0111961251623279	0.00600000000000001	0.190131702244002	1.05350310896724
GSM3138830	0.00446372050495611	0.156143347530582	0	0	0.305370643625682	0	0.107113729836372	0	0	0	0.231776001439949	0.0138285056436362	0	0	0	0.0449325848780942	0.0062826237949422	0.00578046107542138	0	0.0465730998348953	0.00525459209021588	0.0659351759500487	0.00654551379520449	0.004	0.209834674643108	1.0463472549878
GSM3138831	0.0160890354943135	0.180361493768286	0	0	0.19939214682237	0	0.195306810249095	0	0	0	0.214890209472561	0.0177391276306535	0	0	0	0.0313225951820853	0.0135821857851181	0.0101381172241848	0	0.0466460180808908	0.00351598185433526	0.0710162784361068	0	0.001	0.363911500782694	0.961163345031782
GSM3138832	0	0.194437779508055	0	0	0.232273874537353	0	0.134907284849234	0	0	0	0.198110894268451	0.00418807786457623	0	0	0.0111830557402124	0.0719825938634171	0.0243819886411239	0.00342679049477457	0	0.0663305173587908	0.00364686173677493	0.0551302811372373	0	0.00900000000000001	0.175191991721845	1.05972940836887
GSM3138833	0.0113559685920805	0.155267972528815	0	9.07624869515367e-05	0.0719033471987815	0	0.188570898831	0	0	0	0.286855003869359	0	0	0	0	0.114547670430394	0	0	0	0.021928938593613	0.0194282443096473	0.130051193159359	0	0	0.395890121120167	0.957475188958681
GSM3138834	0.00601624982611049	0.135134844035737	0	0	0.121446069818569	0	0.175826177650692	0	0	0	0.259911408717378	0	0	0	0	0.114366666106194	0	0	0	0.0253513422555599	0.0246599342807576	0.137287307309002	0	0	0.380186494830435	0.970555961623484
GSM3138835	0.00424233505031954	0.128550559684479	0	0	0.161102010367067	0	0.154851705195439	0	0	0	0.275328768801335	0	0	0	0	0.099503012782186	0	0	0	0.0132671736480181	0.0207995157811286	0.142354918690028	0	0.001	0.338763470265299	0.999890911052187
GSM3138836	0.0081073043538632	0.15970684986535	0	0	0.096565422049724	0	0.195080076370227	0	0	0	0.263434407501321	0	0	0	0	0.102361918048516	0.00133835556465288	0	0	0.0303943932304852	0.0167538235355362	0.126257449480325	0	0.001	0.334091000219943	0.996789009595905
GSM3138837	0.0137758384389663	0.0733154458425837	0	0.0119888040691038	0	0	0.11553475906256	0	0.242469461668033	0	0.227096246658944	0	0	0.00289005249991324	0	0.131795147532843	0.00207476987229069	0	0	0.0225199273619943	0.0202388903811096	0.136300656611658	0	0	0.496462448793134	0.881858015702213
GSM3138838	0.0122654600057785	0.154391022064637	0	0	0.0868753144986759	0.0208590355791961	0.180513876259145	0	0	0	0.218555970173098	0	0	0	0	0.128857257401325	0.000670306721539795	0	0	0.0254539822966313	0.0189528045959108	0.152604970404062	0	0.001	0.358761273294542	0.993057424420825
GSM3138839	0.00519519947933007	0.137580072584463	0	0	0.131130326575796	0	0.176373320302878	0	0	0	0.227861587645208	0	0	0	0	0.108575758404832	0.00744905250310465	0	0	0.0585927659072526	0.0202146014966476	0.127027315100489	0	0.002	0.297634761724989	1.02041172922538
GSM3138840	0.0110125089084737	0.112982756361496	0	0	0.129306340901763	0.000298985151015124	0.12528113637074	0	0	0	0.176628899126217	0	0	0	0	0.241355316442195	0.000684316117385479	0	0	0.0239433550889924	0.0167098761826026	0.16179650934912	0	0	0.376411018221695	0.988038125883533
GSM3138841	0.00838225618515999	0.110124152199538	0	0	0.109116025493451	0	0.149398649832412	0	0	0	0.203409254249394	0	0	0	0	0.230520557835962	0.000801245329148262	0	0	0.0257982110075931	0.0152479816521925	0.147201666215149	0	0.001	0.354952697701072	0.996042051698753
GSM3138842	0.0163751841254812	0.160608454646874	0	0	0.137853747925613	0	0.160774991902981	0	0	0	0.229770607823166	0	0	0	0	0.0896509410128664	0	0	0	0.0506936181787777	0.0288806085638596	0.12539184582038	0	0.001	0.336660935560856	0.9962541892159
GSM3138843	0.012460585051138	0.111089766806528	0	0	0.112501067228626	0.051306629336974	0.17115341723362	0	0	0	0.250098128961641	0	0	0	0	0.0876542702436264	0.00910802070455516	0	0	0.0392524566260968	0.0140856715381329	0.141289986269061	0	0	0.404724331813646	0.9545554857875
GSM3138844	0.0221098561267529	0.198476207469355	0	0	0.0791307026288809	0	0.189645196965851	0	0	0	0.308801000195216	0.000214149142583749	0	0	0	0.0400970368999104	0.00712940829861581	0	0	0.0770987722313614	0.00503695545468761	0.0722607145867859	0	0.003	0.221669681753612	1.04551726172849
GSM3138845	0.0201898125000217	0.115454122594835	0	0	0	0.00378070468581006	0.111357731825006	0	0.154452897415722	0	0.286930164097385	0	0	0	0	0.0887132093987576	0	0.00239925645144937	0	0.0201514552698782	0.0227208866565328	0.173849759104602	0	0	0.556802961829649	0.844345872653806
GSM3138846	0.0103883579508975	0.173704647804031	0	0.00718696099305551	0.0747444171646893	0	0.186608448490215	0	0	0	0.238260308673271	0	0	0	0	0.107596230749524	0.00201691082541879	0	0	0.0303762768714852	0.016278255965688	0.152839184511726	0	0	0.395872499785525	0.965133669949909
GSM3138847	0.0201551383750267	0.121736557952365	0	0	0	0.0187431104433922	0.129123725441129	0	0.10400819713035	0	0.269259315611412	0	0	0	0	0.100676464323276	0	0	0	0.0299633910812565	0.0297112429759924	0.1766228566658	0	0	0.524043637568654	0.874247558150683
GSM3138848	0.0152555874352239	0.189290902498872	0	0.0033425625084812	0	0	0.216168808016752	0	0	0	0.268000261716959	0.00238758267418235	0	0	0	0.100396040285594	0	0.00442941585860867	0	0.0367453999117151	0.00876518757108076	0.155218251522531	0	0	0.399149089146157	0.964719960594863
GSM3138849	0.00752692672833596	0.110362974665718	0	0.0204747418024997	0.035243659311874	0.0681029276241845	0.242490181435484	0	0	0	0.165628590375172	0	0	0	0	0.126187303957917	0	0	0	0.03168495977044	0.021724216489823	0.170573517838552	0	0	0.388439501914453	0.98315506346386
GSM3138850	0.0182010386060786	0.0854708931528252	0	0.0235745226288033	0	0.038856439467847	0.0819677958058599	0	0.212679967394015	0	0.174663626357547	0.000736005215473669	0	0	0	0.189727557493307	0	0.00283536401559498	0	0.0354889365594683	0.00977814024389306	0.126019713059287	0	0	0.424320542651057	0.931431680346556
GSM2211691	0.0132858541218631	0.170700622529623	0	0	0.139116503491177	0	0.172406425100929	0	0	0	0.253623007113476	0	0	0	0	0.0858457427353556	0	0	0	0.0238720275084896	0.0209656643824622	0.120184153016624	0	0.002	0.295761691346559	1.0195302492882
GSM2211692	0.00894637234479132	0.162381564166078	0	0	0.183898943355228	0	0.150689044234923	0	0	0	0.211873400745321	0	0	0	0	0.11398211898248	0	0	0	0.0169611330106289	0.0333480236585885	0.117919399501961	0	0.002	0.28890813047265	1.02404625480397
GSM2211693	0.0115864059850882	0.152437856544535	0	0	0.156149911063632	0	0.177960671979034	0	0	0	0.294319677699684	0.00523484156294495	0	0	0	0.040783359991141	0.00719758354062454	0.00658442338549079	0	0.066390415503027	0.00153586301246155	0.0689394490128442	0.0108795407194926	0.004	0.210263495869032	1.04924620064276
GSM2211694	0.00812158488182193	0.167362172513543	0	0	0.125601147857836	0	0.171309230746397	0	0	0	0.244961225593266	0.016878940626359	0	0	0.0128627540335945	0.107357391651152	0.0212531278771284	0.00556189923107249	0	0.0546612256428296	0.00299433482706722	0.0610749645179316	0	0.00600000000000001	0.190651478810523	1.06038942257031
GSM2211695	0.00177672601793086	0.199899589529886	0	0	0.184561702542033	0	0.106194441967506	0	0	0	0.286143750127878	0	0	0	0	0.0205073978093949	0.0182841233478603	0.00819500465846478	0	0.126237845420427	0.00199296599405834	0.0351857019383046	0.0110207506462553	0.00700000000000001	0.186691772486175	1.04339246317576
GSM2211696	0.0108194981166841	0.153379366179567	0	0	0.173433515421297	0	0.1631817077275	0	0	0	0.237656781994998	0.00455195836071769	0	0	0	0.101925006948681	0	0	0	0.00425695252790456	0.0343948593345435	0.116400353388107	0	0.002	0.287160608721987	1.02579051104065
GSM2211697	0.0137620128997036	0.170850087855316	0	0	0.160524357376529	0	0.164515373045687	0	0	0	0.248427853683082	0	0	0	0.00105239878896137	0.0864480587101397	0	0	0	0.0373688583845806	0.0203337253685531	0.0967172738874479	0	0.003	0.233535965164939	1.04791860312768
GSM2211698	0.00761550044595122	0.165174552526594	0	0	0.160573621910439	0	0.167492391672605	0	0	0	0.208138980144991	0.0150077334626441	0	0	0	0.147566142951567	0.00762162382232209	0	0	0.00993071688776367	0.0112242697264127	0.0918757724058007	0.00777869404291029	0.003	0.232310292433925	1.04885082504371
GSM2211699	0.0137447250904941	0.165009021442552	0	0	0.185569475960535	0	0.127019333104712	0	0	0	0.235103832473235	0.000654484899062422	0	0	0	0.112204750310333	0	0	0	0.0145533942691454	0.03715297526144	0.108988007188492	0	0.002	0.277198221070666	1.02825413388822
GSM2211700	0.00599539539019006	0.192951884310135	0	0	0.291134909185444	0	0.0677602216484148	0	0	0	0.281065904127318	0.00842114171235271	0	0	0.00809169584494057	0	0.0101410875898217	0.00550518008474406	0	0.0647951957274189	0.00245449216892544	0.0589611682812585	0.00272172392903495	0.01	0.169293475299054	1.06154138666327
GSM2211701	0.00804895061522031	0.154335523530733	0	0	0.303682666339055	0	0.135587834679233	0	0	0	0.21976717698256	0.00572325547050356	0	0	0.00514973887648048	0	0	0	0	0.0267089365963228	0.041360713356052	0.0996352035538394	0	0.002	0.265928364872975	1.03037359398017
GSM2211702	0.00346587247557424	0.177096357828227	0	0	0.23175626378112	0	0.135339699184924	0	0	0	0.236380127992463	0.0144451488726401	0	0.00186124889451146	0	0.0522518597381958	0.00238973088993833	0	0	0.0226995803519288	0.0279677280481314	0.094346381942347	0	0.003	0.237081311514065	1.04188817666085
GSM2211703	0.00959838589738748	0.153330256513147	0	0	0.223525530460282	0	0.1530361527877	0	0	0	0.280060739680219	0.00345549618008758	0	0	0	0.0069948634719833	0	0	0	0.0553179435595507	0.0341023825184489	0.0805782489311935	0	0.003	0.23322263671269	1.0391623259656
GSM2211704	0.0132523860991532	0.170258585600986	0	0	0.128545516043123	0	0.158775267855534	0	0	0	0.252405825203165	0.0110086006171328	0	0	0	0.093881659591864	0	0	0	0.0298950674802035	0.0270640920392851	0.114912999469553	0	0.002	0.293389350900733	1.01955233864084
GSM2211705	0.00567273240020054	0.182416329876088	0	0	0.192074825650862	0	0.165932777687394	0	0	0	0.247313353168938	0.00948154320754122	0	0	0.0135627014237194	0	0.0158571296726984	0.0086825454937536	0	0.120182284361288	0.00435327041061663	0.0344705066468997	0	0.015	0.152313508232867	1.06604574579026
GSM2211706	0.0095767170818925	0.137136161149314	0	0	0.188970312223608	0	0.115534194058989	0	0	0	0.258792914218916	0.00109169454556066	0	0	0	0.12558418122686	0	0	0	0.0239635403341963	0.0182503108218204	0.121099974338843	0	0.001	0.316920318447193	1.0057858156265
GSM2211707	0.0114346220355379	0.136655077827513	0	0	0.149315761658892	0	0.128889465196762	0	0	0	0.280676545524422	0	0	0	0	0.123431617172303	0	0	0	0.0287870438582743	0.00861381894793488	0.132196047778361	0	0.001	0.362814405929492	0.979395709461542
GSM2211708	0.0119915846682969	0.134402521485615	0	0	0.186958441700581	0	0.138120812111408	0	0	0	0.220750160815423	0.00591295687650203	0	0	0	0.13297893665013	0.000554703707232288	0.00203835820527775	0	0.0174777719487723	0.0138045309955184	0.135009220835244	0	0.001	0.328925189443661	1.00610146808426
GSM2211709	0.00912942604559945	0.117399334042586	0	0	0.156538984944524	0	0.140278638132146	0	0	0	0.27096837780847	0	0	0	0	0.114602563855775	0.00275293402805489	0	0	0.0620346409813148	0.0048670166938944	0.121428083467635	0	0.001	0.317586727758971	1.00470962779223
GSM2211710	0.000723362258123964	0.114348062005038	0	0	0.261013332559611	0	0.189841769535412	0	0	0	0.261589370510813	0.00880364310301664	0	0	0.0117835226577255	0	0.00646443997832136	0.00865419103205135	0	0.0706905406276124	0.00145388020449785	0.0518133882685696	0.0128204972592077	0.00800000000000001	0.182751168105681	1.05738301866346
GSM2211711	0.0146108516551002	0.122734341656192	0	0.00753504025326452	0	0	0.12429035138843	0	0.120857928461026	0	0.249472677154797	0	0	0	0	0.177305401508845	0	0	0	0.0323603553883671	0.0228767516325311	0.127956300901446	0	0.001	0.362042790989876	0.976807052367537
GSM2211712	0.00547510321538613	0.127437994544484	0	0	0.146888896649791	0	0.174761898411264	0	0	0	0.296883726988241	0	0	0	0	0.0593986803397338	0.0174982535709141	0.00113653726419924	0	0.0955862559344898	0.00414250754697403	0.0598341640639383	0.0109559814705852	0.004	0.2080579654035	1.04631874275594
GSM2211713	0.00366923273016299	0.202440224970664	0	0.00158996251945091	0.0531595374559338	0	0.120603534560393	0	0	0	0.247030544422666	0.0150958351585226	0	0	0.000891101882770194	0.159019251263645	0.026923382595409	0.00867067945552344	0	0.0956250381250718	0.005812084585908	0.0594695902738792	0	0.003	0.242100551724151	1.02720304696554
GSM2211714	0.00287914955312802	0.196373981893206	0	0	0.112089389962136	0	0.140023908344229	0	0	0	0.203819761192642	0.015572108660117	0	0	0	0.174662824278051	0.0152960764471381	0	0	0.0401011704071712	0.0119882626878908	0.0871933665742915	0	0.003	0.246811399406671	1.03491518478783
GSM2211715	0.00898835129513234	0.167014732119517	0	0	0.268791628795167	0	0.103415764939493	0	0	0	0.267304235222647	0.0101255169744455	0	0	0.00819532992655278	0	0.00793152092155604	0.000772614064469657	0	0.086342400407137	0.00469241391454243	0.0594926551741151	0.00693283624522595	0.003	0.219012247567956	1.03737471364804
GSM4232387	0.00288780428725751	0.142919856086272	0	0	0.220341432773843	0	0.147275669280201	0	0	0	0.311344473603001	0	0	0	0	0.00778592703193498	0	0.00655536681002284	0	0.110759422964972	0.00416308141874532	0.0459669657437505	0	0.01	0.169625431135374	1.05826968361171
GSM4232388	0.00374546258072263	0.207609151362965	0	0	0.244251148290202	0	0.111552176650326	0	0	0	0.194814409155137	0.0163994227168398	0	0.0113107042234134	0	0.101790002646865	0.00907196616225944	0	0	0.0198212063558828	0.00519133274768367	0.0672415387775105	0.00720147833019245	0.028	0.131383506316109	1.09010834405982
GSM4232389	0	0.217828683566689	0	0	0.187235556932276	0	0.0541223970094816	0	0	0	0.275075817731104	0.0135109630050829	0	0.0277452423117034	0.0203671672710976	0.081756162633686	0.0264206773422651	0.0147569565705771	0	0.0265305536594835	0.00332794408345832	0.0317191902185286	0.0196026876645668	0.01	0.167162487973817	1.05631746282091
GSM4232390	0.00549495530459001	0.216773769996257	0	0	0.251531540092279	0	0.15764238922948	0	0	0	0.153609753651301	0.0112071981450386	0	0	0.0102353548215412	0.0544856408709373	0.0151946004429749	0	0	0.0393648546229925	0.00561398112080636	0.0716701804852179	0.00717578121658373	0.011	0.158563883900483	1.07743595079803
GSM4232391	0.000522255408741555	0.136058123175407	0	0	0.273679134441206	0	0.169793448155731	0	0	0	0.200132943329605	0.0223962422250962	0	0	0.00695344360192392	0.0120728123380876	0.019738549271203	0	0	0.0631521563811247	0.0137647843548425	0.0807395386837323	0.000996568633298794	0.003	0.220499164571345	1.04718832946696
GSM4232392	0	0.12754512694917	0	0	0.284708963612991	0	0.193725455985594	0	0	0	0.201234289592888	0.00719099575670183	0	0	0.0167368455898907	0.0260997838076124	0.000836370400339554	0.00150988342657762	0	0.0212345479545708	0.0149577240636477	0.0881313380040635	0.0160886748559519	0.005	0.192320454314858	1.06794854083196
GSM4232393	0.00875908999702444	0.108403780947182	0	0	0.179347953232444	0	0.174430469684237	0	0	0	0.161600112827781	0.0148154280324807	0	0	0.00899543552889526	0.235700640606493	0.00439893157702994	0	0	0.0150328024816105	0.0180577992279193	0.0704575558569032	0	0.00600000000000001	0.18879738882469	1.07389363993888
GSM4232394	0.00441490971328733	0.174470611243436	0	0	0.2143059435727	0	0.153165921362706	0	0	0	0.199996713903469	0.00763969830704964	0	0	0.0169697009149364	0.0529578123215335	0.0208192067794916	0.00293647376233352	0	0.0693640827301402	0.0143503648201997	0.0686085605687176	0	0.011	0.161855819120872	1.07433545290888
GSM4232395	0.00982569202522958	0.154182162298298	0	0	0.212564220552617	0	0.186337734222462	0	0	0	0.170684074685979	0.00195688480886552	0	0	0	0.109374597686878	0	0	0	0.045989571969599	0.0263327355073233	0.0827523262427484	0	0.003	0.237329228500199	1.04255666231455
GSM4232396	0.00726374567119416	0.18646105416133	0	0	0.18148054071493	0	0.153579493208855	0	0	0	0.209143694734542	0.00108454291799533	0	0	0	0.0810882675680337	0.019899402353557	0	0	0.0632153205252842	0.0185942560130144	0.0781896821312642	0	0.003	0.244091270951789	1.03156830781064
GSM1023434	0.00134244280389707	0.225412053399473	0	0	0.169629437506397	0	0.0424026655941514	0	0	0	0.226234919742221	0.0206076077386556	0	0	0.0277750883995369	0.120787222240201	0.0333927775729289	0.0178720307132676	0	0.0826425012383637	0.00438683478261332	0.0275144182682932	0	0.022	0.144494613155018	1.0671621707222
GSM1023435	8.20359228027423e-05	0.211032216132773	0	0	0.216802785790643	0	0.199757569033603	0	0	0	0.169650899266061	0.0106435301328752	0	0	0.0302961493390844	0.0224910377284421	0.014687659858361	0.0194907565505148	0	0.0535539596574792	0.000881759104286335	0.0480412876543091	0.00258835382876509	0.00800000000000001	0.179429240427821	1.05730477057323
GSM1023436	0.00145047718333978	0.170013448046437	0	0	0.291771437195486	0	0.0705726526959772	0	0	0	0.282940830173567	0.00195806180786802	0	0	0.0130402551651781	0	0.0105136534746717	0.00368131140614113	0	0.0940721831127124	0.00430409903887802	0.0539619345268321	0.0017196561729114	0.01	0.171737266867246	1.05728018751425
GSM1023437	0.00637434391492134	0.154368496211929	0	0	0.156457987179461	0	0.206187475769019	0	0	0	0.208943524500959	4.3988413944376e-05	0	0	0	0.113821625819593	0.00516228071458345	0.000586027091682515	0	0.045923376700493	0.00893169725574432	0.0931991764276694	0	0.002	0.261854451218981	1.03015679672799
GSM1023438	0.0159129387651688	0.160518998975633	0	0	0.125581517210322	0	0.169880197507026	0	0	0	0.269225514861639	0.00560988757987578	0	0	0	0.0718001780533758	0	0.00161668214085988	0	0.0306180086486867	0.0247967114362938	0.124439364821119	0	0.001	0.319949170421541	1.00652955392826
GSM1023439	0.0144538467399733	0.185099130225022	0	0	0.173809483433967	0	0.161031024201415	0	0	0	0.264689412142618	0.00265792367350159	0	0	0	0.00542547870021327	0.000933747903901943	0.00141686781405304	0	0.0427227661434002	0.0282895930232328	0.119470725998701	0	0.002	0.309164400537315	1.00838743141227
GSM5632882	0.00255436332580591	0.102730726172073	0	0	0.169015782259659	0.00678126984502561	0.241557566564308	0	0	0	0.3056664154561	0.00304852002967859	0	0	0	0.0756345378125402	0	0.000919535051523636	0	0.0247969850387673	0.00614623892461811	0.0529605995208461	0.00818745999905494	0.164	0.0428724172739935	1.13858639987757
GSM5632883	0.0036801101058994	0.188021938659388	0	0	0.169794076939255	0	0.241169475990764	0	0	0	0.0908238557205983	0.00804899778228388	0	0.0148368954714419	0	0.199419441635956	0.00736599842756913	0.00496657120999319	0	0.0081551211397834	0.00633288668808787	0.0535480484515074	0.00383658177747322	0.112	0.0616027259524898	1.13487455842956
GSM5632884	0.00052106932890187	0.131608779385435	0	0	0.228104482417352	0.0035523519700666	0.102975397288106	0	0	0	0.265936636609876	0.00137378214427378	0	0	0	0.149351574987492	0.000708402714136786	0.0104251011272083	0	0.0294266344077786	0.00783515629657548	0.0681806313227974	0	0.028	0.130055076441961	1.09188780867969
GSM5632885	0.00872320453320332	0.176403958930471	0.222213835218669	0	0.227772515318096	0	0.0423392690020646	0	0	0.0159603390566267	0.0723647688362112	0.023813555801571	0	0	0.0587124111065624	0	0.0128747011364224	0.000355135213224024	0.0116287795281948	0.0465705207015982	0.00658661247246377	0.0489616210219779	0.0247187721226436	0.053	0.102005909441796	1.11299122039626
