"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"RPL13A4",0,0.319350498538748,0.999,0.99,0,"4","RPL13A"
"RPS153",0,0.316102437195565,0.998,0.99,0,"4","RPS15"
"TNRC6C1",0,0.314009491047208,0.251,0.065,0,"4","TNRC6C"
"AC006129.21",0,0.312426866471642,0.221,0.037,0,"4","AC006129.2"
"RPL382",0,0.312119211259468,0.985,0.971,0,"4","RPL38"
"TTC39C",0,0.311113192866749,0.407,0.199,0,"4","TTC39C"
"RPL292",0,0.310445389266792,0.995,0.986,0,"4","RPL29"
"TPT1",0,0.309682221312753,1,0.999,0,"4","TPT1"
"RPS132",0,0.309559072949228,0.995,0.988,0,"4","RPS13"
"PRDX25",0,0.304250789616721,0.482,0.252,0,"4","PRDX2"
"RPL356",0,0.303988694101536,0.987,0.973,0,"4","RPL35"
"TNFRSF25",0,0.303128914804858,0.212,0.036,0,"4","TNFRSF25"
"RPS217",0,0.302272164024426,0.999,0.994,0,"4","RPS2"
"FLT3LG",0,0.30219741780962,0.224,0.042,0,"4","FLT3LG"
"RPL7A4",0,0.301636154575781,0.996,0.983,0,"4","RPL7A"
"RPL282",0,0.301127753818912,1,0.997,0,"4","RPL28"
"RPL63",0,0.300448257519198,0.993,0.972,0,"4","RPL6"
"PIK3R12",4.5116664656408e-307,0.414107530846759,0.595,0.353,1.27179365999948e-302,"4","PIK3R1"
"BTG13",8.75028673997513e-295,0.315233293606344,0.971,0.915,2.46661832913159e-290,"4","BTG1"
"SNHG83",8.75882118376364e-293,0.409191073897447,0.686,0.454,2.46902410349113e-288,"4","SNHG8"
"KIAA15511",7.36344903339837e-289,0.384480040301101,0.676,0.438,2.07568264802467e-284,"4","KIAA1551"
"RARRES33",6.8890071897576e-283,0.317771134434632,0.56,0.319,1.94194223672077e-278,"4","RARRES3"
"RBL2",3.37414599816061e-272,0.30619957767531,0.537,0.31,9.51138015421494e-268,"4","RBL2"
"HIST1H1D5",5.84466697515941e-270,0.330487142840148,0.432,0.226,1.64755317362769e-265,"4","HIST1H1D"
"ADD31",3.07033210759415e-266,0.354907578232654,0.672,0.436,8.65495917809715e-262,"4","ADD3"
"MPHOSPH82",1.14922112200262e-265,0.346143400495133,0.631,0.397,3.23953942081319e-261,"4","MPHOSPH8"
"FAM65B3",3.01962505000694e-261,0.363657438785424,0.855,0.648,8.51202105346456e-257,"4","FAM65B"
"IL6ST",1.29108969897541e-260,0.316974495635622,0.486,0.273,3.6394527524418e-256,"4","IL6ST"
"ZC3HAV11",2.46769736027286e-256,0.318672939711068,0.582,0.359,6.95619208887316e-252,"4","ZC3HAV1"
"CYLD",5.3296621327337e-254,0.359709992685214,0.642,0.424,1.5023784585963e-249,"4","CYLD"
"KMT2A4",1.21883707808185e-246,0.333695747103495,0.575,0.356,3.43577983940491e-242,"4","KMT2A"
"PNISR4",2.96204614395596e-244,0.368000691337872,0.853,0.695,8.34971187519744e-240,"4","PNISR"
"ANKRD122",5.58792068608961e-226,0.367213623313022,0.758,0.558,1.5751789622018e-221,"4","ANKRD12"
"CDC42SE22",9.31651227460433e-209,0.305411857527905,0.662,0.451,2.62623164508822e-204,"4","CDC42SE2"
"GABPB1-AS13",5.97051213529662e-208,0.309444796402772,0.463,0.275,1.68302766581876e-203,"4","GABPB1-AS1"
"TNRC6B3",1.14073713505329e-197,0.323930516173607,0.714,0.52,3.21562391000172e-193,"4","TNRC6B"
"HIST1H4C7",1.71650219492139e-197,0.309678280326045,0.487,0.297,4.8386480372639e-193,"4","HIST1H4C"
"SF13",1.21313581628398e-196,0.318737770418587,0.824,0.667,3.41970855252292e-192,"4","SF1"
"RPL36A5",6.67288176153899e-136,0.30115536063866,0.889,0.812,1.88101863976023e-131,"4","RPL36A"
"RPS261",2.35622245119785e-83,0.311725451578951,0.949,0.912,6.64195546768162e-79,"4","RPS26"
"ISG151",0,1.8822097773527,0.836,0.363,0,"5","ISG15"
"IFI44L",0,1.74279908762702,0.74,0.121,0,"5","IFI44L"
"IFI6",0,1.59330920515086,0.792,0.284,0,"5","IFI6"
"MX11",0,1.52577731018253,0.686,0.183,0,"5","MX1"
"LY6E2",0,1.30184185678586,0.866,0.467,0,"5","LY6E"
"IFI44",0,1.18957113400492,0.592,0.143,0,"5","IFI44"
"XAF1",0,1.15527341073129,0.724,0.324,0,"5","XAF1"
"IFIT21",0,1.15521154365907,0.405,0.093,0,"5","IFIT2"
"MX2",0,1.14814286914253,0.685,0.332,0,"5","MX2"
"IFIT31",0,1.09070207803476,0.417,0.077,0,"5","IFIT3"
"IFITM33",0,1.07299426858539,0.818,0.472,0,"5","IFITM3"
"APOBEC3A1",0,1.07291358742448,0.632,0.305,0,"5","APOBEC3A"
"PARP14",0,0.996263744534733,0.731,0.444,0,"5","PARP14"
"EIF2AK2",0,0.972575578581491,0.628,0.288,0,"5","EIF2AK2"
"HERC5",0,0.963640585999801,0.389,0.075,0,"5","HERC5"
"EPSTI1",0,0.941669017225892,0.562,0.215,0,"5","EPSTI1"
"SCO21",0,0.911246168324991,0.774,0.475,0,"5","SCO2"
"OAS2",0,0.889278275793645,0.512,0.18,0,"5","OAS2"
"TYMP",0,0.883134310620337,0.989,0.882,0,"5","TYMP"
"STAT1",0,0.857118807130003,0.721,0.431,0,"5","STAT1"
"TNFSF101",0,0.827568400929686,0.702,0.458,0,"5","TNFSF10"
"LAP3",0,0.819367016448773,0.663,0.407,0,"5","LAP3"
"OAS3",0,0.796042754586268,0.404,0.097,0,"5","OAS3"
"NCF11",0,0.775565363454076,0.898,0.671,0,"5","NCF1"
"RNF2131",0,0.774582868890829,0.855,0.658,0,"5","RNF213"
"IFIT1",0,0.753768424885879,0.271,0.025,0,"5","IFIT1"
"DUSP61",0,0.73438571320753,0.775,0.563,0,"5","DUSP6"
"CD142",0,0.718670231226545,0.934,0.675,0,"5","CD14"
"PLSCR12",0,0.709348677228806,0.654,0.385,0,"5","PLSCR1"
"TNFSF13B1",0,0.707885972833651,0.845,0.64,0,"5","TNFSF13B"
"MARCKS2",0,0.687766103518793,0.809,0.619,0,"5","MARCKS"
"STAT2",0,0.67914118839253,0.624,0.375,0,"5","STAT2"
"LGALS23",0,0.675697745356029,0.803,0.574,0,"5","LGALS2"
"PARP9",0,0.667130369438359,0.45,0.201,0,"5","PARP9"
"MNDA1",0,0.661995673365495,0.984,0.832,0,"5","MNDA"
"SAMD9L",0,0.622096873167165,0.416,0.207,0,"5","SAMD9L"
"RSAD2",0,0.614972730433802,0.247,0.039,0,"5","RSAD2"
"LYZ3",0,0.61406347684846,1,0.97,0,"5","LYZ"
"CMPK2",0,0.604073549936391,0.282,0.051,0,"5","CMPK2"
"TRIM221",0,0.599411141265111,0.604,0.388,0,"5","TRIM22"
"DDX60L",0,0.59154164325491,0.471,0.26,0,"5","DDX60L"
"BST22",0,0.588877732801612,0.792,0.609,0,"5","BST2"
"TMEM123",0,0.588643812847696,0.804,0.629,0,"5","TMEM123"
"S100A91",0,0.583285738973081,1,0.964,0,"5","S100A9"
"UBE2L6",0,0.572102575773155,0.525,0.316,0,"5","UBE2L6"
"FGL21",0,0.561460105968866,0.973,0.829,0,"5","FGL2"
"CTSS3",0,0.561347281459852,1,0.963,0,"5","CTSS"
"FCN12",0,0.559741319950428,0.995,0.852,0,"5","FCN1"
"SIGLEC1",0,0.548594607123847,0.234,0.032,0,"5","SIGLEC1"
"S100A81",0,0.541726117785049,0.995,0.911,0,"5","S100A8"
"IFI35",0,0.536543297901163,0.423,0.231,0,"5","IFI35"
"MS4A6A3",0,0.529345372778203,0.928,0.701,0,"5","MS4A6A"
"VCAN2",0,0.527385807797536,0.978,0.79,0,"5","VCAN"
"CCR11",0,0.525671710467445,0.446,0.239,0,"5","CCR1"
"OAS12",0,0.51536351241968,0.434,0.224,0,"5","OAS1"
"IRF71",0,0.509664964482178,0.484,0.251,0,"5","IRF7"
"CYBB2",0,0.5086198124093,0.975,0.834,0,"5","CYBB"
"GPX14",0,0.482857147777839,0.983,0.82,0,"5","GPX1"
"OASL",0,0.478519585506059,0.232,0.054,0,"5","OASL"
"GRN1",0,0.425717006496269,0.943,0.821,0,"5","GRN"
"NEAT12",0,0.417684518580826,0.999,0.975,0,"5","NEAT1"
"TYROBP2",0,0.386858572489063,0.999,0.957,0,"5","TYROBP"
"PSAP2",0,0.36663477247988,0.996,0.947,0,"5","PSAP"
"APOL6",1.27536621069716e-305,0.573968341885033,0.552,0.357,3.59512981133423e-301,"5","APOL6"
"ADAR",3.58859922476121e-303,0.511477828514374,0.687,0.513,1.01159023546794e-298,"5","ADAR"
"FPR12",6.79926712364351e-301,0.482961930729135,0.731,0.519,1.91664540948387e-296,"5","FPR1"
"S100A62",5.10448636672011e-295,0.302021158448506,1,0.987,1.43890366191473e-290,"5","S100A6"
"DDX58",7.2350711721078e-292,0.428089842730148,0.251,0.103,2.03949421270547e-287,"5","DDX58"
"CSF3R2",3.1555712625174e-284,0.417180602518858,0.837,0.627,8.89523983191031e-280,"5","CSF3R"
"LGALS91",9.37365868209213e-276,0.475805610228903,0.687,0.513,2.64234064589495e-271,"5","LGALS9"
"S100A121",2.59840919049094e-275,0.454891071236179,0.899,0.664,7.32465566707491e-271,"5","S100A12"
"FOS1",2.71071896368588e-269,0.387104906586125,0.998,0.949,7.64124568673414e-265,"5","FOS"
"SERPINA12",1.27284085927495e-267,0.390413543689322,0.94,0.764,3.58801109821017e-263,"5","SERPINA1"
"CECR11",3.19402365340162e-265,0.440033704973789,0.76,0.579,9.00363327657383e-261,"5","CECR1"
"DDX60",5.09379751878923e-264,0.355738962518146,0.22,0.087,1.43589058257149e-259,"5","DDX60"
"CTSD2",1.75266209902528e-263,0.388062360252548,0.921,0.774,4.94057919094236e-259,"5","CTSD"
"SMCHD1",3.22325042601102e-263,0.527885250789577,0.786,0.632,9.08602062588246e-259,"5","SMCHD1"
"IFI161",2.65893318464277e-260,0.505374124154645,0.711,0.556,7.49526675418949e-256,"5","IFI16"
"BLVRA2",6.52762687045937e-260,0.471878970700761,0.564,0.383,1.84007273851379e-255,"5","BLVRA"
"MPEG13",5.28951931613802e-257,0.417439821281794,0.883,0.727,1.49106260002615e-252,"5","MPEG1"
"DTX3L",1.34633453393826e-256,0.472086172294166,0.398,0.228,3.79518241771857e-252,"5","DTX3L"
"HELZ2",5.79659943190377e-253,0.362739994524484,0.224,0.092,1.63400341385935e-248,"5","HELZ2"
"RP11-160E2.62",7.00909817022979e-251,0.578711058718658,0.798,0.624,1.97579468320608e-246,"5","RP11-160E2.6"
"LAPTM52",2.62269439351114e-244,0.318760908613382,0.983,0.907,7.39311322586854e-240,"5","LAPTM5"
"NCF21",1.88850328332601e-239,0.378022005946201,0.873,0.723,5.32350190536768e-235,"5","NCF2"
"BRI32",2.98647186162114e-238,0.348863954084356,0.964,0.879,8.41856553072384e-234,"5","BRI3"
"TKT1",1.52040028752169e-236,0.354684203339997,0.96,0.864,4.28585637049489e-232,"5","TKT"
"CD300E2",1.48853393901991e-229,0.449479516747243,0.629,0.446,4.19602832070322e-225,"5","CD300E"
"CSTA1",5.12643230925503e-223,0.357648477110379,0.899,0.751,1.4450900036559e-218,"5","CSTA"
"AP1S22",3.48560142503256e-221,0.385294057581033,0.927,0.822,9.82556185702428e-217,"5","AP1S2"
"DMXL21",9.90447133425663e-219,0.410254005146513,0.738,0.561,2.7919714244136e-214,"5","DMXL2"
"FYB2",9.60107730217615e-218,0.384149981494379,0.928,0.782,2.70644768071044e-213,"5","FYB"
"MAFB3",5.11333485230317e-213,0.576246703510076,0.63,0.455,1.44139796151574e-208,"5","MAFB"
"CD681",5.18309116625217e-210,0.367449083648285,0.847,0.697,1.46106156885483e-205,"5","CD68"
"MCL12",1.52253548948325e-207,0.352591416821607,0.966,0.887,4.29187529130433e-203,"5","MCL1"
"DUSP12",4.90271818013322e-202,0.342982665219386,0.992,0.942,1.38202722779775e-197,"5","DUSP1"
"CD362",1.84342277358695e-201,0.389697092679955,0.785,0.609,5.19642445646425e-197,"5","CD36"
"CEBPD2",2.7793849484901e-201,0.390831733938218,0.879,0.735,7.83480823129875e-197,"5","CEBPD"
"APLP22",1.14918258492126e-199,0.345369380342462,0.922,0.807,3.23943078863454e-195,"5","APLP2"
"CLEC7A3",6.77975463301555e-197,0.339720165987226,0.859,0.711,1.91114503350075e-192,"5","CLEC7A"
"CLEC4E2",7.06614392040503e-197,0.39311732870873,0.445,0.273,1.99187530972297e-192,"5","CLEC4E"
"MT2A4",5.09428888309623e-195,0.404503334386306,0.661,0.5,1.436029093256e-190,"5","MT2A"
"C10orf541",3.79529245488689e-194,0.348419394407223,0.878,0.727,1.06985499010806e-189,"5","C10orf54"
"ALDH1A13",8.41239775923865e-191,0.398927921181142,0.351,0.197,2.37137080435178e-186,"5","ALDH1A1"
"CLEC12A1",1.22561586835238e-185,0.393864251188073,0.788,0.628,3.45488857129852e-181,"5","CLEC12A"
"GBP11",2.2721734784533e-181,0.481103390567768,0.323,0.187,6.405029818412e-177,"5","GBP1"
"FCGR2A2",1.78849175146135e-178,0.356374265081643,0.669,0.509,5.04157939819441e-174,"5","FCGR2A"
"JAK2",2.45561547926937e-174,0.426474405697361,0.485,0.343,6.92213447451243e-170,"5","JAK2"
"CFD2",1.14613492150735e-172,0.314950124742783,0.843,0.675,3.23083973023708e-168,"5","CFD"
"KLF43",1.18227469244896e-172,0.421127498976949,0.874,0.751,3.33271413054438e-168,"5","KLF4"
"FOSB2",3.04109273561234e-172,0.367451418657333,0.957,0.887,8.57253631241763e-168,"5","FOSB"
"LRRK21",1.87986033095728e-171,0.384066919371254,0.693,0.533,5.29913828693548e-167,"5","LRRK2"
"SDCBP4",3.6651796688617e-171,0.301218900192668,0.864,0.75,1.03317749685543e-166,"5","SDCBP"
"EVI2B1",1.08285854266182e-163,0.306002429450011,0.907,0.796,3.0524699459094e-159,"5","EVI2B"
"CD1631",5.07772047921867e-163,0.323568378830076,0.437,0.282,1.43135862588695e-158,"5","CD163"
"USP151",1.76739320392257e-160,0.342226878638227,0.793,0.673,4.98210470253733e-156,"5","USP15"
"FCGR1A",3.37546935703334e-158,0.333885222346284,0.303,0.172,9.51511057054128e-154,"5","FCGR1A"
"RETN1",1.16573114075856e-154,0.508309509935094,0.42,0.273,3.2860795126843e-150,"5","RETN"
"BACH1",9.22381120518712e-154,0.375204463934616,0.65,0.521,2.6001001406302e-149,"5","BACH1"
"TNFAIP22",9.29438578274875e-153,0.316891466479367,0.769,0.646,2.61999440829905e-148,"5","TNFAIP2"
"ODF3B1",9.34818423983868e-153,0.382937711262049,0.452,0.316,2.63515965536813e-148,"5","ODF3B"
"FAM46A1",2.0360001965259e-152,0.396884451060999,0.416,0.279,5.73928095398685e-148,"5","FAM46A"
"KCTD122",4.14740465989698e-152,0.309583169071695,0.775,0.623,1.16911189957836e-147,"5","KCTD12"
"ASGR11",6.11751243414902e-152,0.334665292222649,0.51,0.36,1.72446558006227e-147,"5","ASGR1"
"PLEKHO11",1.66870453440571e-151,0.355809801211608,0.757,0.65,4.70391121203626e-147,"5","PLEKHO1"
"AGTRAP1",2.1825353369269e-151,0.315577043189508,0.686,0.542,6.15234886126324e-147,"5","AGTRAP"
"OGFRL11",6.58492796370199e-151,0.330185260685953,0.776,0.659,1.85622534368795e-146,"5","OGFRL1"
"SAMD9",1.47033083340424e-150,0.42051992342382,0.379,0.251,4.14471558628321e-146,"5","SAMD9"
"TFEC1",1.83609676754522e-149,0.35616244467862,0.443,0.3,5.17577317803323e-145,"5","TFEC"
"GLRX1",3.08127575519594e-149,0.313903303651704,0.757,0.64,8.68580822632185e-145,"5","GLRX"
"NAPA",2.37128497207366e-147,0.366860242644644,0.479,0.354,6.68441520777844e-143,"5","NAPA"
"SHISA5",1.21434802557526e-146,0.326435713976438,0.446,0.314,3.4231256492941e-142,"5","SHISA5"
"PNPT1",4.98702840572515e-145,0.320389730860317,0.219,0.114,1.40579343728986e-140,"5","PNPT1"
"RBP71",6.68226309417794e-145,0.322409039808565,0.534,0.373,1.88366314361782e-140,"5","RBP7"
"BNIP3L1",3.72473047745012e-144,0.301455622812024,0.702,0.584,1.04996427428841e-139,"5","BNIP3L"
"CASP11",5.04965958165309e-144,0.304006890074588,0.717,0.582,1.42344853947219e-139,"5","CASP1"
"VMP12",4.18170816828571e-143,0.360458927137273,0.801,0.69,1.17878171555806e-138,"5","VMP1"
"WARS2",4.09281191671941e-142,0.37368380432134,0.646,0.509,1.15372275120403e-137,"5","WARS"
"UNC93B12",3.87354312953563e-141,0.333987642933934,0.534,0.402,1.0919130727848e-136,"5","UNC93B1"
"EVI2A1",2.42189485580427e-139,0.323146487505522,0.647,0.512,6.82707940902667e-135,"5","EVI2A"
"RP11-1143G9.41",3.03494852049688e-138,0.388877431697059,0.746,0.591,8.55521638442867e-134,"5","RP11-1143G9.4"
"IFIH1",4.26024309486091e-138,0.300713782093467,0.241,0.132,1.20091992601034e-133,"5","IFIH1"
"MEGF91",3.50003562326985e-136,0.317839234752903,0.667,0.525,9.86625041843538e-132,"5","MEGF9"
"TLR22",6.25202232103569e-136,0.321785874113358,0.497,0.359,1.76238257207675e-131,"5","TLR2"
"PARP121",1.26809158238553e-135,0.30148555256871,0.239,0.133,3.57462336158658e-131,"5","PARP12"
"SECTM12",5.79411875650695e-133,0.322393570192957,0.423,0.29,1.63330413627174e-128,"5","SECTM1"
"FAM198B1",8.55084910025456e-133,0.323244593653926,0.439,0.299,2.41039885287076e-128,"5","FAM198B"
"CARD161",7.14693874105745e-132,0.310120879324987,0.754,0.646,2.01465056171669e-127,"5","CARD16"
"SP110",3.40766879718274e-130,0.332442485663272,0.369,0.25,9.60587757237843e-126,"5","SP110"
"SAT2",4.68886345207351e-130,0.323726288738537,0.59,0.474,1.321743718505e-125,"5","SAT2"
"LILRB31",5.31369424234132e-127,0.304359633998764,0.628,0.494,1.49787726997359e-122,"5","LILRB3"
"RGS22",4.52753725573402e-126,0.371114374226687,0.834,0.728,1.27626747701886e-121,"5","RGS2"
"MARCH11",6.95512920073131e-126,0.31050021029256,0.665,0.541,1.96058137039415e-121,"5","MARCH1"
"NAGK",3.17769053846311e-125,0.314471566376571,0.567,0.449,8.95759185887367e-121,"5","NAGK"
"GBP21",1.34504051495883e-123,0.32872433860309,0.433,0.307,3.79153470761746e-119,"5","GBP2"
"BST11",1.47318414146301e-123,0.306787679891612,0.457,0.322,4.15275877637009e-119,"5","BST1"
"TMEM176B1",9.77793712462959e-122,0.422891623457614,0.5,0.37,2.75630269606183e-117,"5","TMEM176B"
"UBE2D11",1.87915775727881e-119,0.308834340806903,0.554,0.436,5.29715780199323e-115,"5","UBE2D1"
"SNX10",1.38212786665682e-118,0.308782397944277,0.656,0.542,3.8960802433189e-114,"5","SNX10"
"TREM12",1.80906525443539e-116,0.311641002799931,0.513,0.377,5.09957404572791e-112,"5","TREM1"
"PSME22",7.88181839652934e-115,0.327744405544364,0.74,0.638,2.22180578779766e-110,"5","PSME2"
"IER22",1.00200908470337e-112,0.336410014727684,0.948,0.883,2.82456340887034e-108,"5","IER2"
"GIMAP4",1.41064342473596e-111,0.302137013667719,0.597,0.477,3.9764627499882e-107,"5","GIMAP4"
"CDC42EP31",1.08572227459058e-91,0.304181864674652,0.563,0.455,3.06054251984338e-87,"5","CDC42EP3"
"GBP42",1.85960734684322e-90,0.341511550261299,0.294,0.198,5.24204715001634e-86,"5","GBP4"
"KLF62",4.03728314186068e-89,0.30189024319508,0.94,0.898,1.13806974485911e-84,"5","KLF6"
"EGR11",6.92597382562394e-79,0.437460168967522,0.583,0.477,1.95236276170513e-74,"5","EGR1"
"RNU121",7.42912513268424e-78,0.311533992342892,0.353,0.253,2.09419608365236e-73,"5","RNU12"
"CH17-373J23.12",3.2481031217592e-62,0.323866804773503,0.48,0.39,9.15607788992701e-58,"5","CH17-373J23.1"
"CCL32",1.93341047481858e-59,0.409643111543963,0.414,0.318,5.4500907874661e-55,"5","CCL3"
"CCL3L3",3.87712274401567e-55,0.302000760362044,0.208,0.137,1.09292213031058e-50,"5","CCL3L3"
"AP000769.13",0,1.83219953112937,0.393,0.192,0,"6","AP000769.1"
"GNLY3",0,1.40330953121383,0.499,0.258,0,"6","GNLY"
"CCL53",0,1.29640197903776,0.422,0.237,0,"6","CCL5"
"RPS187",0,0.39205511469991,0.985,0.997,0,"6","RPS18"
"RPS38",6.82352196004545e-282,0.469911309617167,0.943,0.991,1.92348260531721e-277,"6","RPS3"
"RPL13A5",9.12802240375143e-241,0.435198087620985,0.958,0.993,2.57309823539349e-236,"6","RPL13A"
"NKG73",3.17339713420144e-238,1.18028399678075,0.433,0.289,8.94548918160043e-234,"6","NKG7"
"RPL320",2.44248569275322e-223,0.437890527675634,0.928,0.988,6.88512291930205e-219,"6","RPL3"
"RPL23A7",4.36748662252789e-210,0.463881894724403,0.909,0.985,1.23115080402439e-205,"6","RPL23A"
"RPS297",2.20631108282923e-191,0.386644807299969,0.957,0.994,6.21937031138731e-187,"6","RPS29"
"PSMA3-AS1",2.74730009210889e-158,0.307552790150802,0.2,0.481,7.74436422964575e-154,"6","PSMA3-AS1"
"HLA-F1",1.78972259966239e-149,0.36755857729387,0.243,0.555,5.0450490361883e-145,"6","HLA-F"
"NKTR4",3.21214016746719e-149,0.308813543566906,0.244,0.553,9.05470191807327e-145,"6","NKTR"
"CDC42SE23",2.10385760203826e-148,0.379309734248867,0.206,0.483,5.93056419438564e-144,"6","CDC42SE2"
"PDCD43",1.32168521367724e-144,0.31026384353146,0.193,0.454,3.72569844883476e-140,"6","PDCD4"
"MACF14",1.88777113118428e-136,0.385633754084967,0.215,0.49,5.32143804169538e-132,"6","MACF1"
"FOXP14",3.51113493507366e-136,0.31238154818427,0.22,0.497,9.89753826847915e-132,"6","FOXP1"
"MALAT16",4.56795792118165e-128,0.37426266553944,0.994,0.99,1.2876616584019e-123,"6","MALAT1"
"PRPF4B2",1.42989362698635e-127,0.381674795548785,0.227,0.504,4.03072714511184e-123,"6","PRPF4B"
"LDHB5",1.61677230455108e-118,0.348945573684688,0.208,0.457,4.55751944929905e-114,"6","LDHB"
"DDX246",2.06986068227885e-113,0.384506968414577,0.238,0.51,5.83473027727585e-109,"6","DDX24"
"EML42",4.66071612839426e-113,0.321012870696941,0.119,0.295,1.31380926943306e-108,"6","EML4"
"CNOT6L1",2.1993115502548e-112,0.371674469977513,0.14,0.332,6.19963932901326e-108,"6","CNOT6L"
"RPL27A5",3.05914237299763e-108,0.332862927440291,0.923,0.991,8.62341643524303e-104,"6","RPL27A"
"AES5",3.46049906941692e-105,0.368740687794888,0.299,0.618,9.75480082677935e-101,"6","AES"
"IL7R5",9.07226480757451e-104,0.974639418476779,0.31,0.223,2.55738072660718e-99,"6","IL7R"
"ANKRD123",1.23627561747242e-103,0.36054290581935,0.287,0.591,3.48493733809301e-99,"6","ANKRD12"
"GCC25",7.52218669716365e-100,0.395938333807961,0.166,0.363,2.12042920806346e-95,"6","GCC2"
"PPP2R5C2",1.52962506516143e-98,0.475004429421009,0.26,0.538,4.31186009618355e-94,"6","PPP2R5C"
"RPS257",3.35020404283184e-97,0.33243917697662,0.895,0.989,9.44389017633867e-93,"6","RPS25"
"ACAP14",1.00659075632904e-95,0.325540467899642,0.115,0.271,2.83747868301594e-91,"6","ACAP1"
"HIST1H4C8",1.66377520346264e-94,0.457533084244402,0.144,0.322,4.69001592104083e-90,"6","HIST1H4C"
"GYPC5",8.87284333269993e-94,0.327970803830748,0.127,0.29,2.50116580705478e-89,"6","GYPC"
"GLTSCR25",1.86970723941236e-91,0.343411403589939,0.334,0.671,5.27051773717951e-87,"6","GLTSCR2"
"CDC42SE11",1.54508105560038e-88,0.499570844922555,0.27,0.55,4.35542898763191e-84,"6","CDC42SE1"
"EPB412",7.77376123466731e-86,0.36244686839354,0.127,0.283,2.19134555444037e-81,"6","EPB41"
"ATM4",2.34739895797173e-85,0.457261143776358,0.245,0.491,6.6170829226265e-81,"6","ATM"
"GIMAP73",2.36072242907664e-85,0.356037775655919,0.164,0.343,6.65464045532414e-81,"6","GIMAP7"
"RSRP11",7.70944045122501e-85,0.349425920769346,0.364,0.719,2.17321416879582e-80,"6","RSRP1"
"IL2RG7",1.25239617614329e-84,0.414175279829654,0.158,0.335,3.53037958093033e-80,"6","IL2RG"
"KIAA15512",2.30257724605182e-83,0.48197998456568,0.234,0.469,6.49073499889547e-79,"6","KIAA1551"
"PIK3R13",9.00938125344607e-75,0.491769708576321,0.191,0.382,2.53965448153391e-70,"6","PIK3R1"
"MT-ND63",1.45864587317033e-73,0.36302205124397,0.148,0.303,4.11177685187985e-69,"6","MT-ND6"
"MLLT61",1.02609940804623e-72,0.338388835868339,0.091,0.209,2.89247162134153e-68,"6","MLLT6"
"ISG205",4.57311987047122e-70,0.351730991858288,0.1,0.222,1.28911676028713e-65,"6","ISG20"
"HIST1H1C4",4.09701221809981e-67,0.37990695964467,0.112,0.238,1.15490677416016e-62,"6","HIST1H1C"
"CCSER21",2.13023160836431e-66,0.360793690231186,0.089,0.201,6.00490988081816e-62,"6","CCSER2"
"MGAT4A3",5.32898703824588e-66,0.3310817217383,0.098,0.215,1.50218815621113e-61,"6","MGAT4A"
"EVL6",2.4216641034161e-65,0.460225591255599,0.176,0.343,6.82642894111966e-61,"6","EVL"
"RPS204",2.7462281957434e-64,0.347943699598223,0.809,0.97,7.74134266098106e-60,"6","RPS20"
"RPSA8",5.71855607528283e-62,0.386450911230563,0.758,0.942,1.61200377206148e-57,"6","RPSA"
"SRSF76",4.16277487099197e-58,0.435282854897751,0.35,0.654,1.17344460838393e-53,"6","SRSF7"
"FAM65B4",1.61724133836892e-57,0.319207745680249,0.374,0.681,4.55884160872814e-53,"6","FAM65B"
"IL324",2.86131926914982e-57,0.874577098539702,0.303,0.251,8.06577288780642e-53,"6","IL32"
"ARGLU14",4.50062461319553e-42,0.534969944099881,0.369,0.683,1.26868107221369e-37,"6","ARGLU1"
"HIST1H1E4",1.66247733181517e-39,0.592078872772133,0.191,0.333,4.68635735065378e-35,"6","HIST1H1E"
"EEF1B28",2.5475878176305e-39,0.380976607720509,0.701,0.917,7.18139529911862e-35,"6","EEF1B2"
"SLFN53",1.05968778250372e-38,0.48712010187465,0.128,0.23,2.98715389009972e-34,"6","SLFN5"
"ZCCHC116",4.35125820563025e-37,0.471674763997583,0.118,0.213,1.22657617558511e-32,"6","ZCCHC11"
"LTB6",3.53401806604667e-32,0.916525140906184,0.352,0.361,9.96204352637896e-28,"6","LTB"
"ARL4C7",3.68424050144745e-31,0.414677067998615,0.27,0.439,1.03855055495302e-26,"6","ARL4C"
"HLA-E3",8.98534372397372e-31,0.32659787287312,0.746,0.958,2.53287854235095e-26,"6","HLA-E"
"C1orf562",6.55535042162641e-30,1.0675523961813,0.255,0.237,1.84788773035227e-25,"6","C1orf56"
"SYNE12",3.8721967010852e-27,0.500898577566905,0.12,0.201,1.09153352806891e-22,"6","SYNE1"
"RPL3110",1.66304092482422e-23,0.356060488633866,0.691,0.937,4.68794606298699e-19,"6","RPL31"
"NPM15",1.63437599509694e-20,0.3293825886872,0.47,0.809,4.60714249257877e-16,"6","NPM1"
"HIST1H1D6",8.54907475309778e-18,0.581785760041211,0.161,0.246,2.40989868215073e-13,"6","HIST1H1D"
"RP11-1143G9.42",4.482931736068e-14,0.3477351845257,0.412,0.613,1.26369362708021e-09,"6","RP11-1143G9.4"
"CXCR46",7.92860537441752e-08,0.573875321548086,0.337,0.501,0.00223499456899455,"6","CXCR4"
"PLCG2",1.01995039754735e-07,0.768206085165692,0.289,0.429,0.00287513817564624,"6","PLCG2"
"HNRNPH11",0.000277166380367861,0.576310995228456,0.471,0.785,1,"6","HNRNPH1"
